Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
"Ley Nº 27842 - Modifica la Ley Nº 27658, Ley marco de modernización de la gestión del Estado.",2002.0,Peru,"La presente Ley modifica la Ley marco de modernización de la gestión del Estado, respecto al procedimiento para la creación de nuevos organismos institucionales.",https://www.ecolex.org/details/legislation/ley-no-27842-modifica-la-ley-no-27658-ley-marco-de-modernizacion-de-la-gestion-del-estado-lex-faoc073814/?type=legislation&xsubjects=Mineral+resources&page=2789,Agricultural & rural development, Legislation,"Agricultural development,Institution,Legal proceedings/administrative proceedings","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Noise Pollution (Regulation and Control) (Amendment) Rules, 2002.",2002.0,India,These Rules amend the Noise Pollution (Regulation and Control) Rules by inserting a new sub-rule to rule 5 dealing with restrictions on the use of loud speakers.,https://www.ecolex.org/details/legislation/noise-pollution-regulation-and-control-amendment-rules-2002-lex-faoc068522/?type=legislation&xsubjects=Mineral+resources&page=2789,Air & atmosphere, Regulation,"Air quality/air pollution,Noise pollution,Pollution control","Asia, ASIA AND THE PACIFIC, Indian Ocean, South Asian Seas, Southern Asia",These Rules enter into force on the date of their publication in the Official Gazette.,ECOLEX_Legislation
Decreto Supremo Nº 104-2002-PCM ─ Modifica la conformación de la Comisión Multisectorial de Prevención y Atención de Desastres.,2002.0,Peru,El presente Decreto incorpora al Ministro de Relaciones Exteriores como integrante de la Comisión Multisectorial de Prevención y Atención de Desastres.,https://www.ecolex.org/details/legislation/decreto-supremo-no-104-2002-pcm-modifica-la-conformacion-de-la-comision-multisectorial-de-prevencion-y-atencion-de-desastres-lex-faoc035712/?type=legislation&xsubjects=Mineral+resources&page=2789,Environment gen., Regulation,"Institution,Disasters,Hazardous waste,Hazardous substances","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Regional Law No. 58-Z “On natural resources and nature management”.,2002.0,Russian Federation,"This Regional Law regulates relations originating in the process of management of regional natural resources with a view of setting up favorable conditions for rational use, protection, conservation, reproduction and increase thereof, and environmental improvement. Objects of legal regulation by this Regional Law shall be land, air, subsoil, surface water and groundwater, forests, wild fauna and wild flora, natural landscapes and protected areas. Natural resources shall be public property. Objects removed from natural environment (timber, minerals, wild animal species etc.) in accordance with acting legislation can pertain to state, municipal, private and other forms of ownership. Natural resources that are not classified as federal property shall form special regional fund of natural resources.",https://www.ecolex.org/details/legislation/regional-law-no-58-z-on-natural-resources-and-nature-management-lex-faoc144840/?type=legislation&xsubjects=Mineral+resources&page=2789,"Environment gen., Forestry, Land & soil, Mineral resources, Water, Wild species & ecosystems", Legislation,"Protected area,Ecosystem preservation,Groundwater,Surface water,Special fund,Public forest,Forest management/forest conservation,Timber,Timber extraction/logging,Public land,Ownership,Management/conservation,Minerals,Wild fauna,Wild flora","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force on the date of its official publication.,ECOLEX_Legislation
Law on electricity (Republic of Srpska).,2002.0,Bosnia and Herzegovina,"This Law establishes the necessary rules for the production, trade and distribution of electricity on the territory of the Republic of Srpska (part of the Federation of Bosnia and Herzegovina).",https://www.ecolex.org/details/legislation/law-on-electricity-republic-of-srpska-lex-faoc169584/?type=legislation&xsubjects=Mineral+resources&page=2789,Energy, Legislation,"Energy conservation/energy production,Internal trade,Offences/penalties","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force on 31 October 2002.,ECOLEX_Legislation
Water Sector Development Program.,2002.0,Ethiopia,"This Water Sector Development Program (WSDP) has been prepared by the Ministry of Water Resources. It contributes to major socio-economic targets such as enhancing the access of the population to safe drinking water, improving food security through extending irrigation, and increasing the national production of electricity by constructing dams. It must be consistent with the National Water Management Policy and the National Water Strategy. The planning horizon of the WSDP is 15 years, divided into three 5-year periods of the short-term (2002-2006), medium-term (2007-2011), and long-term (2012-2016) in order to suit the existing practice of 5-year development plans of Regional and Federal institutions.",https://www.ecolex.org/details/legislation/water-sector-development-program-lex-faoc180677/?type=legislation&xsubjects=Mineral+resources&page=2789,"Environment gen., Water", ,"Pollution control,EIA,Integrated management,Ecosystem preservation,Freshwater resources management,Policy/planning,Water supply,Irrigation,Potable water,Governance,Financing,Sustainable development,Hydropower generation,Sustainable use,Allocation/quota,Basin/catchment/watershed,Monitoring,Transboundary effects,Sewerage,Public participation,Freshwater quality/freshwater pollution","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries, Sahel",,ECOLEX_Legislation
Arrêté du Gouvernement wallon relatif à la gestion durable de l'azote en agriculture.,2002.0,Belgium,"Le présent arrêté vise à: 1° réduire la pollution des eaux provoquée ou induite par le nitrate à partir de sources agricoles; 2° prévenir toute nouvelle pollution de ce type; 3° favoriser une gestion durable de l'azote et de l'humus des sols en agriculture. Le texte est formé par 51 articles répartis en 8 chapitres comme suit: Définitions et objectifs (Ier); Zones vulnérables et zones soumises à des contraintes environnementales particulières (II); Conditions applicables à la gestion de l'azote en agriculture (III); Evaluation des quantités d'azote produites par animal, des teneurs en azote des effluents d'élevage et d'autres fertilisants (IV); Mise à disposition d'informations (V); Encadrement et coordination (VI); Evaluation et surveillance (VII); Dispositions abrogatoires, transitoires et finales (VIII). Sept annexes sont jointes.",https://www.ecolex.org/details/legislation/arrete-du-gouvernement-wallon-relatif-a-la-gestion-durable-de-lazote-en-agriculture-lex-faoc035349/?type=legislation&xsubjects=Mineral+resources&page=2789,"Land & soil, Water", Regulation,"Pollution control,Agricultural land,Soil pollution/quality,Soil conservation/soil improvement,Zoning,Access-to-information,Fertilizers/nutrients,Inspection,Freshwater quality/freshwater pollution,Hazardous substances,Effluent waste water/discharge","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
"Resolución Nº 103/02/INDECOPI/CRT - Normas Técnicas Peruanas sobre gestión ambiental, productos de cacao y otras.",2002.0,Peru,"La presente Resolución aprueba, entre otras, dos Normas Técnicas Peruanas relativas a la gestión ambiental (Emisiones atmosféricas: determinación de las concentraciones de oxígeno y dióxido de carbono en las emisiones de fuentes estacionarias y determinación de emisiones de dióxido de azufre en fuentes estacionarias) y cuatro para los productos de cacao (Determinación de materia insaponificable y la manteca de cacao).",https://www.ecolex.org/details/legislation/resolucion-no-10302indecopicrt-normas-tecnicas-peruanas-sobre-gestion-ambiental-productos-de-cacao-y-otras-lex-faoc035715/?type=legislation&xsubjects=Mineral+resources&page=2789,"Air & atmosphere, Food & nutrition", Regulation,"Air quality/air pollution,Emissions,Environmental standards,Pollution control,Food quality control/food safety,Coffee/cocoa/tea,Processing/handling,Standards","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Resolution Conama No. 312 regulating environmental licensing procedures for coastal zone shrimp culture infrastructures.,2002.0,Brazil,"This Resolution, consisting of 19 articles and 3 Annexes, regulates the environmental licensing procedures for coastal zone shrimp culture infrastructures. It establishes the requirements to be met in order to obtain an environmental licence for the above mentioned infrastructures. This Resolution also prohibits shrimp culture in mangrove areas according to Federal Law No. 7.661. Annexes specify necessary documents to request and plans for environmental control and monitoring.",https://www.ecolex.org/details/legislation/resolution-conama-no-312-regulating-environmental-licensing-procedures-for-coastal-zone-shrimp-culture-infrastructures-lex-faoc125946/?type=legislation&xsubjects=Mineral+resources&page=2790,"Environment gen., Fisheries, Sea", Regulation,"Coastal zone management,Environmental standards,Marine pollution,Pollution control,Aquaculture,Crustaceans,Fish products,Authorization/permit,Mariculture,Aquatic animals","Amazonia, Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, South America, South Atlantic",This Resolution enters into force on the day of its publication.,ECOLEX_Legislation
Regulation amending the Regulation on the tariff system for electricity services performed as a public service.,2002.0,Croatia,This Regulation amends certain technical provisions part of the Annexes II and IV of the Regulation on the tariff system for electricity services performed as a public service (Official Gazette 101/2002).,https://www.ecolex.org/details/legislation/regulation-amending-the-regulation-on-the-tariff-system-for-electricity-services-performed-as-a-public-service-lex-faoc122621/?type=legislation&xsubjects=Mineral+resources&page=2790,Energy, Regulation,"Energy conservation/energy production,Access-to-information,Public participation","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe","This Regulation enters into force on the day of its publication in the Official Gazette, and will be fully applied from 1 September 2002.",ECOLEX_Legislation
Law on the protection of objects of importance to ensuring national security (No. IX-1132).,2002.0,Lithuania,"The objective of this Law shall be to ensure that the objects of importance to ensuring the national security of the State (enterprises, facilities, property and economic sectors) and the property and territory within the protection zones of the enterprises, facilities and property of importance to ensuring national security are protected against all risk factors that may pose a threat to national security interests and to eliminate the causes of and conditions for the emergence of such factors. When including enterprises, facilities and property in the lists of enterprises of importance to ensuring national security and the List of Facilities and Property of Importance to Ensuring National Security, threats, dangers and risk factors to national security interests shall be assessed within the meaning of the National Security Strategy approved by the Seimas of the Republic of Lithuania. The bodies of enterprises of importance to ensuring national security or of enterprises which manage, use or dispose of facilities and property of importance to ensuring national security as well the bodies of other enterprises which operate in the economic sector of strategic importance to ensuring national security shall be prohibited from adopting any decisions which are in conflict with the objective of this Law. Investor from the Republic of Lithuania or a foreign investor shall mean a citizen of the Republic of Lithuania or another Member State of the European Union (EU) or of a member of the North Atlantic Treaty Organization (NATO), the European Free Trade Association (EFTA) and/or the Organization for Economic Co-operation and Development (OECD) or a legal person or organization established in these states, except for the cases where 1/4 or more of the voting rights at the meeting of participants of such a legal person or another organization are held by a third country, legal persons controlled by it or its citizens. Economic sector of strategic importance to ensuring national security shall mean an area of activity of particular importance to the State and the public of the Republic of Lithuania upon cessation, disruption, restriction or abandonment of development whereof national security interests may be prejudiced. National security interests shall mean the vital and primary interests of national security within the meaning of the National Security Strategy, the development of the trans-European infrastructure and the essential public interests enshrined in the laws of the Republic of Lithuania, including the provision of the most important services of common interest, etc. Facilities and property of importance to ensuring national security held by the right of ownership by the State or municipalities may, in accordance with the procedure laid down in laws, be transferred, except for the transfer of ownership rights, to an investor conforming to national security interests who may not sell the facilities and property transferred to him or otherwise transfer them into the ownership of other persons or pledge and otherwise restrict the rights in rem in respect of them, or use them as a guarantee, surety or in any other way to secure the discharge of obligations assumed by him or by other persons. Protection zones shall be established by the Government, having assessed the specific nature of enterprises, facilities and property of importance to ensuring national security as well as the need for protection based on risk factors. When preparing or revising territorial planning documents, the Ministry of Environment of the Republic of Lithuania and municipal administrations must take into account the protection zones established by the Government. Economic sectors of strategic importance to ensuring national security shall be as follows: 1) energy; 2) transport; 3) information technologies, telecommunications and other high technologies; 4) finance and credit; 5) military equipment. Natural persons, private and public legal persons and other organizations not posing a threat to national security interests may be investors. Enterprises of importance to ensuring national security, state enterprises, municipal enterprises as well as state-owned companies shall conform to national security interests and verification of their conformity to national security interests shall not be carried out.",https://www.ecolex.org/details/legislation/law-on-the-protection-of-objects-of-importance-to-ensuring-national-security-no-ix-1132-lex-faoc205805/?type=legislation&xsubjects=Mineral+resources&page=2790,"Energy, General", Legislation,"Business/industry/corporations,Risk assessment/management,Ownership,Local government,Energy conservation/energy production,Nuclear energy","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Northern Europe",,ECOLEX_Legislation
Arrêté 02-2062 du 9 octobre 2002 PM/MCIA/02 Arrêté portant création d’un Comité National de Suivi des Accords de l’Organisation Mondiale du Commerce (CNS-OMC-TCHAD).,2002.0,Chad,"Le présent arrêté crée au sein du Ministère du Commerce, de l’Industrie et de l’Artisanat un Comité National intersectoriel de Suivi des Accords de l’Organisation Mondiale du Commerce (CNS-OMC-TCHAD).",https://www.ecolex.org/details/legislation/arrete-02-2062-du-9-octobre-2002-pmmcia02-arrete-portant-creation-dun-comite-national-de-suivi-des-accords-de-lorganisation-mondiale-du-commerce-cns-omc-tchad-lex-faoc141379/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Livestock, Energy, Food & nutrition, Fisheries, Forestry, Mineral resources, Cultivated plants, Wild species & ecosystems, Waste & hazardous substances", Regulation,"Internal trade,Institution,International relations/cooperation","Africa, AFRICA FAO, Central Africa, Landlocked Developing Countries, Least Developed Countries, Sahel",,ECOLEX_Legislation
Decree No. 1387 of the Council of Ministers validating the Regulation on Lipichansk Forests biosphere reserve.,2002.0,Belarus,"Lipichansk Forests biosphere reserve shall be allotted the area of 15153 hectares and shall have as its purpose the conservation in its natural state the unique natural landscape and the population of rare and endangered plants and wildlife species, of rare forest cenosis and also complex of meadows, former river beds, ancient dunes in the flood lands and valleys of the rivers Neman and Shara. The following activities shall be prohibited on the territory of Lipichansk Forests biosphere reserve: 1) main felling; 2) any activity causing change of the natural landscape and hydrological regime; 3) waste disposal; 4) burning out dry plantations and land clearing; 5) discharge of sewage into water bodies; 6) setting up tourist camps. The proclamation of Lipichansk Forests biosphere reserve shall not entail the expropriation of land. The regional executive bodies shall be the managing authority of Lipichansk Forests biosphere reserve. The damages caused to Lipichansk Forests biosphere reserve shall be compensated by the legal and natural persons in conformity with the modalities established by law.",https://www.ecolex.org/details/legislation/decree-no-1387-of-the-council-of-ministers-validating-the-regulation-on-lipichansk-forests-biosphere-reserve-lex-faoc063071/?type=legislation&xsubjects=Mineral+resources&page=2790,"Forestry, Wild species & ecosystems", Regulation,"Protected area,Land clearing,Protection of species,Endangered species","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",,ECOLEX_Legislation
Loi nº 2001-031 établissant régime spécial pour les grands investissements dans le secteur minier malagasy.,2002.0,Madagascar,"La présente loi établit le régime spécial en matières des changes, fiscale, douanière, ainsi que juridique, applicable aux grands investissements dans le secteur minier. Sont éligibles au régime spécial établi par la présente loi les Investissements d’un montant supérieur à mille milliards de francs malagasy (1.000.000.000.000 FMG), en valeur au 30 juillet 1999, date de l’adoption du Code Minier, engagés à Madagascar pour mener à bien un Projet selon un Plan d’Investissement approuvé conformément aux dispositions de la présente loi, à condition que le ratio des fonds empruntés aux fonds propres ne soit pas supérieur à 75:25%.",https://www.ecolex.org/details/legislation/loi-no-2001-031-etablissant-regime-special-pour-les-grands-investissements-dans-le-secteur-minier-malagasy-lex-faoc092376/?type=legislation&xsubjects=Mineral+resources&page=2790,Mineral resources, Legislation,"Mining,Subsidy/incentive,Tax/levy","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Ley Nº 5/2002 - Ley de Protección del Medio Ambiente en La Rioja.,2002.0,Spain,"La presente Ley tiene por objeto establecer el marco normativo para la prevención, protección, gestión, conservación y restauración del medio ambiente en el ámbito territorial de la Comunidad Autónoma de La Rioja.",https://www.ecolex.org/details/legislation/ley-no-52002-ley-de-proteccion-del-medio-ambiente-en-la-rioja-lex-faoc128280/?type=legislation&xsubjects=Mineral+resources&page=2790,Environment gen., Legislation,"Protected area,Ecosystem preservation,Environmental standards,Protection of habitats,Institution,EIA,Land-use planning","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
"Decreto Nº 2.250 - Reglamenta parcialmente la Ley Nº 152,  Ley Orgánica del Plan de Desarrollo.",2002.0,Colombia,"El presente Decreto reglamenta parcialmente la Ley Orgánica del Plan de Desarrollo, respecto a las funciones del Departamento Nacional de Planeación y a la representación en el Consejo Nacional de Planeación de los municipios y distritos, las provincias y departamentos.",https://www.ecolex.org/details/legislation/decreto-no-2250-reglamenta-parcialmente-la-ley-no-152-ley-organica-del-plan-de-desarrollo-lex-faoc136322/?type=legislation&xsubjects=Mineral+resources&page=2790,Agricultural & rural development, Regulation,"Agricultural development,Policy/planning,Institution,Sustainable development,Financial agricultural measures,Fiscal and market measures,Governance","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Cabinet Regulation No. 455 of 2002 on Procedures for Reception of Ship-generated Waste and Polluted Water and for Development of a Ship-generated Waste Handling Plan,2002.0,Latvia,"The Regulation prescribes the procedures for the reception of ship-generated waste and polluted waters and procedures for the development of a ship-generated waste handling plan. It applies to all ships (including fishing vessels and recreational craft, irrespective of their flag) calling at, or operating within, a port, with the exception of any warships, naval auxiliary or other ship owned or operated by a State and used, for the time being, only on government non-commercial service.",https://www.ecolex.org/details/legislation/cabinet-regulation-no-455-of-2002-on-procedures-for-reception-of-ship-generated-waste-and-polluted-water-and-for-development-of-a-ship-generated-waste-handling-plan-lex-faoc178521/?type=legislation&xsubjects=Mineral+resources&page=2790,"Environment gen., Sea, Waste & hazardous substances", Regulation,"Marine pollution,Maritime zone,Navigation,Waste non-domestic sources,Water quality standards,Waste management,Marine area,Policy/planning,Environmental standards,Effluent waste water/discharge,Pollution control,Procedural matters,Standards,Transport/storage,Transboundary movement of waste","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Northern Europe",,ECOLEX_Legislation
Décret nº 2002-1199  fixant les principes généraux de la protection contre les dangers des rayonnements ionisants.,2002.0,Madagascar,"Le présent décret fixe les principes généraux de la protection contre les dangers des rayonnements ionisants. Il est formé par 65 articles répartis en 9 titres, à savoir: Champ d'application (I); Dispositions générales (II); Limites de doses pour les expositions normales (III); Niveaux d'intervention dans les situations d'expositions d'urgence (IV); Principes fondamentaux de la surveillance de la santé des travailleurs (V); Principes fondamentaux de la surveillance de la santé publique (VI); Irradiation médicale (VII); Contrôle des appareils émetteurs de rayonnements ionisants et des substances radioactives (VIII); Dispositions finales (IX).",https://www.ecolex.org/details/legislation/decret-no-2002-1199-fixant-les-principes-generaux-de-la-protection-contre-les-dangers-des-rayonnements-ionisants-lex-faoc038553/?type=legislation&xsubjects=Mineral+resources&page=2790,Air & atmosphere, Regulation,"Pollution control,Radiation","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Ordinance on quality of ecological agriculture.,2002.0,Switzerland,The purpose of the present Ordinance is to ensure the financial support for measures to conserve the natural plant and animal varieties. The Canton provides subsidies to farmers cultivating high quality products. The text consists of 11 articles divided into 4 Parts as follow: General provisions (I); Biological quality of products (II); Contributions (III); Final provisions (IV).,https://www.ecolex.org/details/legislation/ordinance-on-quality-of-ecological-agriculture-lex-faoc081952/?type=legislation&xsubjects=Mineral+resources&page=2790,Agricultural & rural development, Regulation,"Agricultural development,Agricultural land,Subsidy/incentive,Financial agricultural measures,Ecological production/organic production","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Ordinance on quality and harmonization of ecological measures pertaining to plots of lands.,2002.0,Switzerland,The present Ordinance lays down provisions relating to the granting of financial contributions for the conservation of natural flora in the Canton of Appenzell Inner-Rhoden and establishes measures relating to biological qualities of plots of land. The Agriculture and Forestry Office is charged with the implementation of the present Ordinance. The text consists of 11 articles divided into 4 Parts as follows: General provisions (I); Biological quality and harmonization of ecological measures pertaining to plots of land (II); Subsidies (III); Final provisions (IV).,https://www.ecolex.org/details/legislation/ordinance-on-quality-and-harmonization-of-ecological-measures-pertaining-to-plots-of-lands-lex-faoc065587/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Land & soil", Regulation,"Ecological production/organic production,Agricultural commodities,Subdivision of land,Agricultural land,Subsidy/incentive","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Jaluit Atoll Economic Development Authority Act 2000.,2002.0,Marshall Islands,"This Act establishes the Jaluit Atoll Development Authority as a body corporate, defines its functions, powers and internal organization and establishes the Jaluit Atoll Development Authority Fund.",https://www.ecolex.org/details/legislation/jaluit-atoll-economic-development-authority-act-2000-lex-faoc067213/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Land & soil", Legislation,"Agricultural development,Institution,Special fund,Policy/planning,Land tenure,Public land","Micronesia, Oceania, South Pacific",,ECOLEX_Legislation
Wotje Atoll Development Authority Act 2002.,2002.0,Marshall Islands,"This Act establishes the Wotje Atoll Development Authority as a body corporate, defines its functions, powers and internal organization and establishes the Wotje Atoll Development Authority Fund.",https://www.ecolex.org/details/legislation/wotje-atoll-development-authority-act-2002-lex-faoc067214/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Land & soil", Legislation,"Agricultural development,Institution,Special fund,Policy/planning,Land tenure,Public land","Micronesia, Oceania, South Pacific",,ECOLEX_Legislation
Regional Law No. 63-GD “On improvement of soil fertility of agricultural land”.,2002.0,Russian Federation,"This Regional Law establishes legal grounds for state regulation for ensuring agricultural land fertility. Authorized state regional land institution shall perform the following plenary powers: (a) elaboration and realization of measures for economic stimulation of landowners, tenants, including leaseholders for soil improvement with a view of ensuring agricultural land fertility; (b) public investments in ensuring agricultural land fertility; (c) promotion of agrochemical treatment of agricultural land; and (d) monitoring of agricultural land.",https://www.ecolex.org/details/legislation/regional-law-no-63-gd-on-improvement-of-soil-fertility-of-agricultural-land-lex-faoc145858/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Land & soil", Legislation,"Agricultural land,Soil conservation/soil improvement,Financial agricultural measures,Monitoring,Financing","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force ten days after the date of its official publication.,ECOLEX_Legislation
Loi n° 2002-001 du 07 octobre 2002 portant création du fonds national de l’électricité (FNE).,2002.0,Madagascar,La présente loi crée le fonds national de l’électricité (FNE) destiné à financer les programmes de développement d’électrification rurale. Les modalités de gestion de ce fonds sont fixées par voie réglementaire.,https://www.ecolex.org/details/legislation/loi-n-2002-001-du-07-octobre-2002-portant-creation-du-fonds-national-de-lelectricite-fne-lex-faoc157161/?type=legislation&xsubjects=Mineral+resources&page=2790,"Agricultural & rural development, Energy", Legislation,"Agricultural development,Special fund,Energy conservation/energy production,Renewable energy,Hydropower generation","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Wabush 3 Open Pit Mine Project Undertaking Release Order (N.L.R. 71/15).,2002.0,Canada,"The present Order is made under the Environment Protection Act. In particular, section 3 establishes that the Labrador-Island Transmission Link undertaking by the proponent Nalcor Energy is released from environmental assessment. This release is subject to the terms and conditions listed in section 4. The environmental effects monitoring plans shall cover the following areas: vegetation, island caribou, furbearers, fauna, freshwater fish. The text consists of 5 sections.",https://www.ecolex.org/details/legislation/wabush-3-open-pit-mine-project-undertaking-release-order-nlr-7115-lex-faoc160095/?type=legislation&xsubjects=Mineral+resources&page=2790,Environment gen., Regulation,"Pollution control,Business/industry/corporations,Risk assessment/management,EIA,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Decree No. 4.410 promulgating the Inter-American Convention against Corruption, of March 29, 1996, with reservation to art. XI, paragraph 1 c.",2002.0,Brazil,"This Decree promulgates the Inter-American Convention against Corruption, of March 29, 1996, with reservation to art. XI, paragraph 1 c. The purposes of this Convention are: l. To promote and strengthen the development by each of the States Parties of the mechanisms necessary to prevent, detect, punish and eradicate corruption; and 2. to promote, facilitate and regulate cooperation among the States Parties in order to ensure the effectiveness of measures and actions adopted to prevent, detect, punish and eradicate corruption in the exercise of public functions, as well as acts of corruption specifically related to their exercise.",https://www.ecolex.org/details/legislation/decree-no-4410-promulgating-the-inter-american-convention-against-corruption-of-march-29-1996-with-reservation-to-art-xi-paragraph-1-c-lex-faoc202756/?type=legislation&xsubjects=Mineral+resources&page=2790,General, Regulation,"International agreement-text,Governance,Institution,Monitoring,Access-to-information,Access-to-justice","Amazonia, Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, South America, South Atlantic",This Decree enters into force on the day of its publication.,ECOLEX_Legislation
Décret n° 2002-981 du 7 octobre 2002 portant création et fixant les règles d’organisation et de fonctionnement de l’Agence d’Aménagement et de Promotion des Sites industriels (APROSI).,2002.0,Senegal,"Le présent décret crée l’Agence d’Aménagement et de Promotion des Sites industriels (APROSI) ayant pour missions de: identifier, d’acquérir et de constituer des réserves foncières, dans le respect de la législation en vigueur, pour l’aménagement de sites industriels en liaison avec la Direction générale des Impôts et Domaines, la Direction de l’Urbanisme et les collectivités locales concernées ; mieux structurer la forme d’appui de l’Etat aux entreprises industrielles en matière d’affectation de sites ; d’assurer la gestion foncière des sites par la cession ou la location à usage industriel; assurer l’aménagement et la promotion d’espaces bâtis destinés à des activités industrielles; assurer l’aménagement des espaces communs destinés à l’incubation et à l’essaimage d’activités industrielles à haute valeur ajoutée en privilégiant la proximité de plates-formes industrielles dynamiques, de centres d’enseignement supérieur ou de formation professionnelle; procéder ou faire procéder à la réhabilitation et à l’aménagement de sites destinés à abriter harmonieusement des activités industrielles; s’assurer de la bonne gestion et la maintenance des sites; contribuer au développement d’une offre compétitive de production et de services des opérateurs installés sur le site; promouvoir toute action pour la rentabilisation et l’occupation optimales des sites industriels; entreprendre toute démarche nécessaire à la réhabilitation et l’aménagement des sites. L’APROSI émet obligatoirement un avis sur la conformité aux normes techniques requises. Les organes de l’Agence sont : le Conseil de Surveillance ; la Direction générale. La Direction générale comprend, entre autres, une direction technique chargée du choix des sites et de leur aménagement.",https://www.ecolex.org/details/legislation/decret-n-2002-981-du-7-octobre-2002-portant-creation-et-fixant-les-regles-dorganisation-et-de-fonctionnement-de-lagence-damenagement-et-de-promotion-des-sites-industriels-aprosi-lex-faoc178190/?type=legislation&xsubjects=Mineral+resources&page=2790,Land & soil, Regulation,"Land tenure,Land-use planning,Business/industry/corporations,Institution,Access right","Africa, AFRICA FAO, Least Developed Countries, North Atlantic, Sahel, Western Africa",,ECOLEX_Legislation
Règlement grand-ducal déterminant les informations que doivent contenir les demandes d’autorisation de projets d’utilisation confinée d’organismes génétiquement modifiés.,2002.0,Luxembourg,"Ce règlement grand-ducal détermine les informations que doivent contenir les demandes d’autorisation de projets d’utilisation confinée d’organismes génétiquement modifiés. L’article 1er établit que la demande d’autorisation à introduire auprès du Ministre de la Santé par l’exploitant d’un laboratoire qui se propose de procéder à une utilisation confinée d’organismes génétiquement modifiés (OGM) doit contenir au moins les informations fixées à l’annexe du présent règlement, qui en fait partie intégrante. Le texte est formé par 6 articles et 1 annexe.",https://www.ecolex.org/details/legislation/reglement-grand-ducal-determinant-les-informations-que-doivent-contenir-les-demandes-dautorisation-de-projets-dutilisation-confinee-dorganismes-genetiquement-modifies-lex-faoc033887/?type=legislation&xsubjects=Mineral+resources&page=2790,Environment gen., Regulation,"Pollution control,GMO,Authorization/permit,Data collection/reporting","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North-East Atlantic, Western Europe",,ECOLEX_Legislation
