Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Decree No. 459 of the Cabinet of Ministers validating the Regulation on the Ministry of Economic Development and Trade.,2014.0,Ukraine,"This Decree establishes that the Ministry of Economic Development and Trade shall be central executive body subordinated to the Cabinet of Ministers. It shall form and implement state policy of socio-economic development, state industrial policy, compliance assessment and standardization, and promotion of tourism and healthcare areas. In particular, it shall be competent in the sphere of consumer protection, regulation and licensing of economic activities.",https://www.ecolex.org/details/legislation/decree-no-459-of-the-cabinet-of-ministers-validating-the-regulation-on-the-ministry-of-economic-development-and-trade-lex-faoc144545/?type=legislation&xsubjects=Mineral+resources&page=993,"Environment gen., Food & nutrition", Regulation,"Institution,Business/industry/corporations,Consumer protection","Black Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",,ECOLEX_Legislation
Seabed Minerals Act 2014 (No. 10 of 2014),2014.0,Tonga,"This Act regulates exploration and explotation of mineral resources on or in the seabed of waters under the jurisdiction of Tonga and related matters. This Act does not apply to the exploration for or recovery of petroleum. The objects of this Act include: (a) to establish a legal framework and domestic and international investment environment for the development of the Kingdom‘s Seabed Minerals; (b) to establish a legal framework for, and the efficient control of, contractors sponsored by the Kingdom to undertake Seabed Mineral Activities in the Area; (c) to ensure that Seabed Mineral Activities within the Kingdom‘s national jurisdiction, or under the Kingdom‘s sponsorship in the Area, are carried out according to best international practice, and in a manner that is consistent with internationally accepted rules, standards, principles and practices; (d) to secure optimum benefit to the Kingdom from Mining and to implement measures to maximise the benefits of Seabed Mineral Activities for present and future generations of Tongans. In order to achieve its objects, this Act inter alia: (a) creates a regulatory system and designates a responsible Authority to license, monitor and manage the Kingdom‘s involvement with Seabed Mineral Activities; (b) establishes a system for the application for, and grant of Titles under which Title Holders will be authorised to engage in Seabed Mineral Activities under specific and enforceable conditions; (c) creates a register of Titles and provides for the registration of dealings and interests in Titles; (d) creates offences in respect of activities carried out in breach of the provisions of this Act; (e) provides for the protection of the Marine Environment during the conduct of Seabed Mineral Activities, including through the application of the provisions of the EIA Act relating to Environmental Impact Assessment and project permitting.",https://www.ecolex.org/details/legislation/seabed-minerals-act-2014-no-10-of-2014-lex-faoc143350/?type=legislation&xsubjects=Mineral+resources&page=993,"Environment gen., Mineral resources, Sea, Wild species & ecosystems", Legislation,"Ecosystem preservation,EIA,Marine pollution,PIC-prior informed consent,Minerals,Mining,Exploration,Inspection,Royalties/fees,Oil,Offences/penalties,Authorization/permit,Biodiversity,Protection of habitats","ASIA AND THE PACIFIC, Oceania, Polynesia, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Ministerial Decree No.1366 of 2014 issuing the executive Regulation of Law No.13 of 2014 amending some provisions of the Agriculture Act No. 53 of 1966.,2014.0,Egypt,"This Regulation consisting of 13 articles aims at specifying the health measures provided for by the General Authority for Veterinary Services. It establishes mandatory vaccination for all animal for infectious, epidemic and common diseases; animal tests to diagnose diseases; animal registration and numbering for the issuance of an identification card to be also registered. It deals also with rules for breeders ’identification and registration; provisions for animal transportation; rates for health services. Article 10 specifies the prohibitions for breeders, in particular diagnostic tests and sale and transport of not numbered animals.",https://www.ecolex.org/details/legislation/ministerial-decree-no1366-of-2014-issuing-the-executive-regulation-of-law-no13-of-2014-amending-some-provisions-of-the-agriculture-act-no-53-of-1966-lex-faoc159459/?type=legislation&xsubjects=Mineral+resources&page=993,"Agricultural & rural development, Livestock", Regulation,"Registration,Animal health,Animal production,Pests/diseases,Vaccination,Transport/storage","Africa, Mediterranean, Middle East, NEAR EAST AND NORTH AFRICA, Northern Africa, Red Sea  Gulf of Aden",This Regulation enters into force the day after its publication in the Official Gazette.,ECOLEX_Legislation
"Ley Nº 876 - Modifica la Ley Nº 849, Ley general de cámaras, federaciones y confederaciones gremiales empresariales de Nicaragua.",2014.0,Nicaragua,"La presente Ley modifica la Ley general de cámaras, federaciones y confederaciones gremiales empresariales de Nicaragua, en relación a la inscripción de asociaciones ya inscritas en el Departamento de Registro y Control de Asociaciones del Ministerio de Gobernación como asociaciones sin fines de lucro.",https://www.ecolex.org/details/legislation/ley-no-876-modifica-la-ley-no-849-ley-general-de-camaras-federaciones-y-confederaciones-gremiales-empresariales-de-nicaragua-lex-faoc138735/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Legislation,"Institution,Agricultural commodities,Business/industry/corporations,Internal trade,Legal proceedings/administrative proceedings,Registration,Non-governmental entity","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Order No. 310 of the Ministry of Agrarian Policy and Food validating the form of Registration certificate for equipment of satellite radio navigation systems.,2014.0,Ukraine,"This Order validates the form of registration certificate equipment of satellite radio navigation systems to be used for agricultural purposes and, in particular, for land survey and mapping by means of distant zoning of the Earth.",https://www.ecolex.org/details/legislation/order-no-310-of-the-ministry-of-agrarian-policy-and-food-validating-the-form-of-registration-certificate-for-equipment-of-satellite-radio-navigation-systems-lex-faoc137059/?type=legislation&xsubjects=Mineral+resources&page=993,"Agricultural & rural development, Land & soil", Regulation,"Equipment,Certification,Registration,Survey/mapping,Zoning","Black Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",,ECOLEX_Legislation
Decreto Nº 1567 - Lineamientos generales para la cofinanciación de los proyectos en el marco del Pacto Nacional por el Agro y el Desarrollo Rural.,2014.0,Colombia,"El presente Decreto tiene por objeto establecer los lineamientos generales para la cofinanciación de los proyectos en el marco del Pacto Nacional por el Agro y el Desarrollo Rural, pudiendo presentar los proyectos las organizaciones sociales y asociaciones de campesinos, las cooperativas agropecuarias de primer y segundo grado, las empresas comunitarias y formas asociativas, las asociaciones gremiales agropecuarias, los centros de formación agropecuaria, los grupos étnicos, las Juntas de Acción Comunal y las Entidades Territoriales.",https://www.ecolex.org/details/legislation/decreto-no-1567-lineamientos-generales-para-la-cofinanciacion-de-los-proyectos-en-el-marco-del-pacto-nacional-por-el-agro-y-el-desarrollo-rural-lex-faoc137275/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Regulation,"Institution,Agricultural development,Less favoured areas,Policy/planning,Legal proceedings/administrative proceedings,Land reform,Credit,Financial agricultural measures,Smallholders/peasants,Indigenous peoples,Cooperative/producer organization","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Land Registration (Forms) (Amendment) (No. 2) Regulations, 2014 (L.N. No. 116 of 2014).",2014.0,Kenya,"These Regulations amend the Land Registration (Forms) Regulations, 2014 in the form of a lease substituting for the words on page 623 by deleting the words ""the government of the Republic of Kenya"" the words"" the national/county government of"" and by making some minor amendments and by making some minor amendments.",https://www.ecolex.org/details/legislation/land-registration-forms-amendment-no-2-regulations-2014-ln-no-116-of-2014-lex-faoc138969/?type=legislation&xsubjects=Mineral+resources&page=993,Land & soil, Regulation,"Cadastre/land registration,Institution,Lease,Subdivision of land,Certification,Court/tribunal,Common property,Land commission,Transfer,Survey/mapping,Servitude,Legal proceedings/administrative proceedings,Offences/penalties","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
"Décret n° 2014-2379 PM du 20 Août 2014 fixant les modalités de coordination des inspections des établissements classés dangereux, insalubres ou incommodes.",2014.0,Cameroon,"Le présent décret fixe les modalités de coordination des inspections (la surveillance administrative et au contrôle technique) des établissements classés dangereux, insalubres ou incommodes. L'inspection des établissements classés dangereux, insalubres ou incommodes vise, entre autres, la protection de l'environnement.",https://www.ecolex.org/details/legislation/decret-n-2014-2379-pm-du-20-aout-2014-fixant-les-modalites-de-coordination-des-inspections-des-etablissements-classes-dangereux-insalubres-ou-incommodes-lex-faoc151183/?type=legislation&xsubjects=Mineral+resources&page=993,Environment gen., Regulation,"Environmental planning,Pollution control,Inspection,Institution","Africa, AFRICA FAO, Central Africa, North Atlantic",,ECOLEX_Legislation
Resolución Nº 37/2014 - Plan de Gestión Ambiental del Canal Martín García.,2014.0,Argentina,"Por la presente Resolución la Comisión Administradora del Río de La Plata aprueba el nuevo contenido del Plan de Gestión Ambiental del Canal Martín García. El Plan incluye, entre otros, los siguientes programas: a) Programa de Evaluación de Calidad de Agua y Sedimentos; b) Programa de Contingencias y Seguridad; c) Programa de Manejo de Residuos; d) Programa de Capacitación y Educación Ambiental.",https://www.ecolex.org/details/legislation/resolucion-no-372014-plan-de-gestion-ambiental-del-canal-martin-garcia-lex-faoc140133/?type=legislation&xsubjects=Mineral+resources&page=993,"Environment gen., Water", Miscellaneous,"Environmental planning,Pollution control,Disasters,Waste management,Education,Ecosystem preservation,Water quality standards,Effluent waste water/discharge,Policy/planning,Freshwater quality/freshwater pollution","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Tonga Development Bank Act 2014 (No. 9 of 2014).,2014.0,Tonga,"This Act provides for the constitution of the Tonga Development Bank as a corporation and defines its functions, powers and rules of internal organization.",https://www.ecolex.org/details/legislation/tonga-development-bank-act-2014-no-9-of-2014-lex-faoc142504/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Legislation,"Agricultural development,Institution,Financial agricultural measures,Credit,Extension","ASIA AND THE PACIFIC, Oceania, Polynesia, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Resolución Nº 262-2014-MINAM ─ Reglamento Interno de la Comisión Nacional sobre el Cambio Climático.,2014.0,Peru,"La presente Resolución aprueba el Reglamento Interno de la Comisión Nacional sobre el Cambio Climático, aprobado por el Ministerio del Ambiente (MINAM).",https://www.ecolex.org/details/legislation/resolucion-no-262-2014-minam-reglamento-interno-de-la-comision-nacional-sobre-el-cambio-climatico-lex-faoc142413/?type=legislation&xsubjects=Mineral+resources&page=993,Air & atmosphere, Regulation,"Institution,Climate change,Legal proceedings/administrative proceedings,Environmental planning,International agreement-implementation","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Ley No. 394/14 - Autoriza a la Corporación Dominicana de Empresas Eléctricas Estatales, a promover, directa o indirectamente, la actividad de generación de electricidad.",2014.0,Dominican Republic,"El Estado dominicano, a través de la Corporación Dominicana de Empresas Eléctricas Estatales (CDEEE), y en conformidad con las previsiones del Artículo 219 de la Constitución dominicana, queda facultado a participar en la actividad empresarial de generación de electricidad, mediante la promoción, titularidad y propiedad directa o indirecta, ya sea por cuenta propia y/o asociado con el sector privado, en proyectos de generación eléctrica que tengan como objetivo la modificación de la matriz energética nacional y ampliar la oferta de generación a partir de fuentes de bajos costos e impacto medioambiental. La autorización otorgada por la presente ley al Estado dominicano, a través de la Corporación Dominicana de Empresas Eléctricas Estatales (CDEEE), para la incursión y participación en la actividad empresarial de generación de electricidad, incluye el otorgamiento de concesión definitiva para construir y operar obras eléctricas de generación en el Mercado Eléctrico Mayorista (MEM) del Sistema Eléctrico Nacional Interconectado (SENI), según las disposiciones previstas en la Ley General de Electricidad No. 125-01, cuando el proyecto de que se trate sea de exclusiva propiedad 100% del Estado dominicano.",https://www.ecolex.org/details/legislation/ley-no-39414-autoriza-a-la-corporacion-dominicana-de-empresas-electricas-estatales-a-promover-directa-o-indirectamente-la-actividad-de-generacion-de-electricidad-lex-faoc168146/?type=legislation&xsubjects=Mineral+resources&page=993,Energy, Legislation,"Institution,Energy conservation/energy production,Transport/storage,Internal trade","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",Esta ley entra en vigencia después de su promulgación y publicación.,ECOLEX_Legislation
"Disaster Risk Management Act, 2014 (No. 15 of 2014).",2014.0,Seychelles,"This Act concerns disaster risk management in Seychelles. It establishes the Disaster Risk Management Division within the Government and provides with respect to declaration of disasters and response to disasters. The Division shall implement an integrated emergency management and coordination system and carry out all functions related to disaster preparedness, response and mitigation. The Division shall, among other things, prepare a National Disaster Risk Management Plan and Strategy. There is also established a National Disaster Risk Management Committee, a Vulnerability Assessment Committee,  a National Platform for Disaster Risk Reduction, a National Disaster Risk Management Fund and a National Multi-Hazard Risk Communication Alert, and Warning System for Seychelles.",https://www.ecolex.org/details/legislation/disaster-risk-management-act-2014-no-15-of-2014-lex-faoc144133/?type=legislation&xsubjects=Mineral+resources&page=993,Environment gen., Legislation,"Disasters,Institution,Policy/planning,Early warning system/emergency intervention system,Special fund,Basic legislation","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Small Island Developing States",,ECOLEX_Legislation
Ley Nº 19.253 - Ley de Turismo.,2014.0,Uruguay,"La presente Ley establece el régimen para el desarrollo de la actividad del turismo en Uruguay, reconociendo que el mismo constituye el ámbito más adecuado para demostrar que el equilibrio entre desarrollo económico y protección del medio ambiente es posible. Entre los principios que rigen la actividad turística se incluye el principio de sostenibilidad (art. 3º).  La Ley identifica las distintas modalidades de turismo y las zonas turísticas relevantes, y crea el Consejo Nacional del Turismo como órgano asesor responsable en esta materia.",https://www.ecolex.org/details/legislation/ley-no-19253-ley-de-turismo-lex-faoc138821/?type=legislation&xsubjects=Mineral+resources&page=993,"Environment gen., Wild species & ecosystems", Legislation,"Education,Tourism,Institution","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
"Ley Nº 9268 - Modifica la Ley Nº 8783, que modifica integralmente la Ley Nº 5662, Ley de Desarrollo Social y Asignaciones Familiares.",2014.0,Costa Rica,"La presente Ley modifica la Ley de Desarrollo Social y Asignaciones Familiares, en aspectos relacionados con los criterios para la asignación anual de fondos al Sistema Financiero Nacional para la Vivienda.",https://www.ecolex.org/details/legislation/ley-no-9268-modifica-la-ley-no-8783-que-modifica-integralmente-la-ley-no-5662-ley-de-desarrollo-social-y-asignaciones-familiares-lex-faoc137641/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Legislation,"Institution,Agricultural development,Special fund,Less favoured areas,Social protection","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
"Ley Nº 9267 - Modifica la Ley Nº 7319, Ley de la Defensoría de los Habitantes de la República.",2014.0,Costa Rica,"La presente Ley modifica la que crea la Defensoría de los Habitantes de la República, respecto a los requisitos para ser nombrado defensor de los habitantes de la República: ser persona costarricense que se encuentre en el ejercicio de sus derechos civiles y políticos, que sea mayor de treinta años, con solvencia moral y profesional de prestigio reconocidos.",https://www.ecolex.org/details/legislation/ley-no-9267-modifica-la-ley-no-7319-ley-de-la-defensoria-de-los-habitantes-de-la-republica-lex-faoc137631/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Legislation,"Institution,Equity,Sustainable development,Public participation,Access-to-justice,Dispute settlement,Access-to-information","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Resolución Nº 165/2014 – Modifica la Resolución Nº 49/2013 sobre el Plan Nacional de Inversiones Hidrocarburíferas.,2014.0,Argentina,"En virtud de la presente Resolución se modifica el contenido de los formularios establecidos por la Resolución Nº 49 de 2013, relativa al Plan Nacional de Inversiones Hidrocarburíferas. Los formularios modificados tienen por objeto los requerimientos de información a empresas del sector hidrocaburífero.",https://www.ecolex.org/details/legislation/resolucion-no-1652014-modifica-la-resolucion-no-492013-sobre-el-plan-nacional-de-inversiones-hidrocarburiferas-lex-faoc137822/?type=legislation&xsubjects=Mineral+resources&page=993,Mineral resources, Regulation,"Access-to-information,Business/industry/corporations","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
"Decreto Nº 29 - Modifica el Decreto Nº 36, que establece la Política nacional de hidrocarburos.",2014.0,Panama,"El presente Decreto modifica el que establece una Política nacional de hidrocarburos, en aspectos relacionados con el cálculo del precio de importación para el Bioetanol Anhidro utilizado como aditivo en mezclas con las gasolinas.",https://www.ecolex.org/details/legislation/decreto-no-29-modifica-el-decreto-no-36-que-establece-la-politica-nacional-de-hidrocarburos-lex-faoc136951/?type=legislation&xsubjects=Mineral+resources&page=993,"Energy, Mineral resources", Regulation,"Energy conservation/energy production,Oil,Institution,Transport/storage,Internal trade,International trade,Natural gas,Bioenergy,Biofuel,Renewable energy,Mining,Exploration,Pollution control","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Implementing measures of Jieshou City for guaranteed insurance loans for family farms (Trial).,2014.0,China,"The purpose of these Measures is to explore the new patterns of financial services for family farms. The Text consists of 59 articles divided into 8 Chapters: General provisions (I); Lenders of loans and conditions (II); Guaranteed insurance (III); Operating procedures (III); Purpose, duration, amount, interest rate and repayment of loans (IV); Fiscal supports (V); Early warning, suspension and ceiling mechanism (VI); Safeguards (VII).",https://www.ecolex.org/details/legislation/implementing-measures-of-jieshou-city-for-guaranteed-insurance-loans-for-family-farms-trial-lex-faoc141541/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Regulation,"Family farming,Institution,Financial agricultural measures,Fiscal and market measures","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Measures entered into force on 19 August 2014.,ECOLEX_Legislation
Order No. 70 of the State Administration for Industry and Commerce promulgating the Interim Measures for Annual Report Announcement of Specialized Farmers' Cooperatives,2014.0,China,"These Measures, consisting of 21 Articles, provide for the rules and requirements to be satisfied by annual report announcement of specialized farmers' cooperatives.",https://www.ecolex.org/details/legislation/order-no-70-of-the-state-administration-for-industry-and-commerce-promulgating-the-interim-measures-for-annual-report-announcement-of-specialized-farmers-cooperatives-lex-faoc140897/?type=legislation&xsubjects=Mineral+resources&page=993,Agricultural & rural development, Regulation,"Cooperative/producer organization,Access-to-information,Inspection","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Measures enter into force on 1 October 2014.,ECOLEX_Legislation
