Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Règlement modifiant le règlement sur la protection de l'air.,2006.0,Switzerland,"Le présent règlement modifie le règlement sur la protection de l'air du 19 juin 2002. En particulier, on ajoute l’article 18 A intitulé “Mesure d'interdiction temporaire des feux en plein air, ainsi que l’article 18 B intitulé “Mesure d'interdiction d'utiliser” des machines de chantier non équipées de filtre à particules”. Le texte comprend 2 articles.",https://www.ecolex.org/details/legislation/reglement-modifiant-le-reglement-sur-la-protection-de-lair-lex-faoc070746/?type=legislation&xsubjects=Mineral+resources&page=2287,Air & atmosphere, Regulation,"Air quality/air pollution,Environmental standards,Pollution control","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Resolution No. 67 of 2006 amending Resolution No. 43 of 2003 concerning the possession of lands and buildings by non Bahrainis.,2006.0,Bahrain,"This Resolution amends article 1 of Resolution No. 43 of 2003 concerning the possession of lands and buildings by non Bahrainis as the following: ""to allow non Bahraini whether natural or legal persons to possess lands and buildings in the following zones: (a) residence zones of category A, B and C in all the Kingdom of Bahrain; and (b) particular tourism and investment projects after the approval of the Ministerial Committee for Public Utilities"".",https://www.ecolex.org/details/legislation/resolution-no-67-of-2006-amending-resolution-no-43-of-2003-concerning-the-possession-of-lands-and-buildings-by-non-bahrainis-lex-faoc089461/?type=legislation&xsubjects=Mineral+resources&page=2287,Land & soil, Regulation,Foreign land tenure,"Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Small Island Developing States, Western Asia",This Resolution enters into force on the day after its publication in the Official Gazette.,ECOLEX_Legislation
Rural Development Programmes (Wales) Regulations 2006 (W.S.I. No. 3343 (W.304) of 2006).,2006.0,United Kingdom,"These Regulations supplement the Community legislation listed in the Schedule to the Regulations regarding to the Rural Development Programmes established under the European Community Council Regulations 1698/2005 and 1257/1999. The Community legislation provides,  among other things, for assistance to be granted from the European Agricultural Fund for Rural Development towards operations which promote rural development in Wales.",https://www.ecolex.org/details/legislation/rural-development-programmes-wales-regulations-2006-wsi-no-3343-w304-of-2006-lex-faoc092200/?type=legislation&xsubjects=Mineral+resources&page=2287,Agricultural & rural development, Regulation,"Agricultural development,Less favoured areas,Subsidy/incentive,Contract/agreement,Inspection","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Arrêté concernant les mesures temporaires à prendre en cas de pollution excessive de l’air par des poussières fines.,2006.0,Switzerland,"Le présent arrêté concerne les mesures temporaires à prendre en cas de pollution excessive de l’air par des poussières fines. Notamment, l’article 1er établit que le présent arrêté a pour but de permettre aux autorités cantonales compétentes de prendre, sur tout ou partie du territoire, les mesures temporaires nécessaires en cas de pollution particulièrement élevée de l’air par un excès de poussières fines (PM10) en raison des conditions atmosphériques (smog hivernal) et susceptible de porter atteinte à la santé de la population. Le texte comprend 11 articles.",https://www.ecolex.org/details/legislation/arrete-concernant-les-mesures-temporaires-a-prendre-en-cas-de-pollution-excessive-de-lair-par-des-poussieres-fines-lex-faoc102328/?type=legislation&xsubjects=Mineral+resources&page=2287,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",Le présent arrêté entre en vigueur le 1er janvier 2007.,ECOLEX_Legislation
"Decree amending the Decree establishing the index of polluting compounds and types of smoke, and concerning the register of sources of air pollution.",2006.0,Czech Republic,"This Decree of the Ministry of Environment, which is composed of two Sections, amends certain provisions concerning the technical means of measuring emissions of polluting compounds, specified in article 17 of the amended Decree.",https://www.ecolex.org/details/legislation/decree-amending-the-decree-establishing-the-index-of-polluting-compounds-and-types-of-smoke-and-concerning-the-register-of-sources-of-air-pollution-lex-faoc074012/?type=legislation&xsubjects=Mineral+resources&page=2287,Air & atmosphere, Regulation,"Air quality/air pollution,Emissions,Hazardous substances,Pollution control","Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",The Decree enters into force on the day of publication in the Collection of Laws.,ECOLEX_Legislation
Décret n° 2006-1597 relatif à la composition du conseil d'administration de l'Agence française d'information et de communication agricole et rurale et modifiant l'article R. 111-1 du code rural.,2006.0,France,"La composition du conseil d'administration de l'Agence française d'information et de communication agricole et rurale, prévue à l'article R. 111-1 du code rural, est modifiée par les dispositions du présent décret.",https://www.ecolex.org/details/legislation/decret-n-2006-1597-relatif-a-la-composition-du-conseil-dadministration-de-lagence-francaise-dinformation-et-de-communication-agricole-et-rurale-et-modifiant-larticle-r-111-1-du-code-rural-lex-faoc068056/?type=legislation&xsubjects=Mineral+resources&page=2287,Agricultural & rural development, Regulation,"Institution,Agricultural development,Access-to-information","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Décret n° 2006-1598 relatif à l'élection des membres des chambres régionales d'agriculture et modifiant le code rural.,2006.0,France,Le présent décret fixe les modalités d'élection des membres des chambres régionales d'agriculture et modifie les relatives dispositions du code rural.,https://www.ecolex.org/details/legislation/decret-n-2006-1598-relatif-a-lelection-des-membres-des-chambres-regionales-dagriculture-et-modifiant-le-code-rural-lex-faoc068110/?type=legislation&xsubjects=Mineral+resources&page=2287,Agricultural & rural development, Regulation,"Institution,Agricultural development,Data collection/reporting,Legal proceedings/administrative proceedings","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Agricultural Subsidies and Grants Schemes (Appeals) (Wales) Regulations 2006 (W.S.I. No. 3342 (W. 303) of 2006).,2006.0,United Kingdom,These Regulations enable the National Assembly for Wales to establish an appeals procedure for farmers who dispute decisions taken by it in connection with the funding of certain elements of the common agricultural policy and schemes related to it. The Regulations set out the relevant Community legislation in relation to which the appeals procedures may apply.,https://www.ecolex.org/details/legislation/agricultural-subsidies-and-grants-schemes-appeals-wales-regulations-2006-wsi-no-3342-w-303-of-2006-lex-faoc077425/?type=legislation&xsubjects=Mineral+resources&page=2287,Agricultural & rural development, Regulation,"Agricultural development,Subsidy/incentive,Legal proceedings/administrative proceedings","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Resolution No. 67 of 2006 amending Resolution No. 43 of 2003 concerning the appropriation of land by foreigners.,2006.0,Bahrain,"This Resolution amends article 1 of Resolution No. 43 of 2003 as follows: “allowing non Bahraini citizens, whether physical person or juridical person, to appropriate land and houses in zones A, B and C of the Kingdom as well as to appropriate tourist and investment projects after the approval of the Ministerial Committee for Public Facilities”.",https://www.ecolex.org/details/legislation/resolution-no-67-of-2006-amending-resolution-no-43-of-2003-concerning-the-appropriation-of-land-by-foreigners-lex-faoc069783/?type=legislation&xsubjects=Mineral+resources&page=2287,Land & soil, Regulation,"Foreign land tenure,Ownership,Authorization/permit","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Small Island Developing States, Western Asia",This Resolution enters into force the day after its publication in the Official Gazette.,ECOLEX_Legislation
Cooperatives Law.,2006.0,Bahrain,The aim of this Law is to regulate cooperatives. The present Law is composed of 8 Chapters divided into 69 articles. Chapter 1 contains general provisions. Chapter 2 provides for the establishment of cooperatives and deals with the following matters: requirements and conditions for establishing cooperatives; constituent act; statute; registration’s documents; internal organization; etc. Chapter 3 pertains to the management of cooperatives including the Administration Body and General Assembly. Chapter 4 provides for the finance sources and incomes. Chapter 5 concerns the control of cooperatives. Chapter 6 addresses the joint cooperatives and cooperative unions. Chapter 7 refers to the dissolution and liquidation of cooperatives. Chapter 8 contains offences and penalties.,https://www.ecolex.org/details/legislation/cooperatives-law-lex-faoc069784/?type=legislation&xsubjects=Mineral+resources&page=2287,Agricultural & rural development, Legislation,"Cooperative/producer organization,Basic legislation,Offences/penalties","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Small Island Developing States, Western Asia",This Law enters into force on the date of its publication in the Official Gazette.,ECOLEX_Legislation
Act relative to spatial planning in rural areas.,2006.0,Netherlands,"This Act provides for an administrative arrangement for central and local authorities concerning spatial planning and development in rural areas. In particular, the Act aims at geographically directed policy by competent authorities for the development of rural areas. It also provides for an administrative framework for the financial arrangements under Council Regulation (EC) No. 1698/2005 on support for rural development by the European Agricultural Fund for Rural Development. The Act also concerns land consolidation measures.",https://www.ecolex.org/details/legislation/act-relative-to-spatial-planning-in-rural-areas-lex-faoc110758/?type=legislation&xsubjects=Mineral+resources&page=2287,Land & soil, Legislation,"Land-use planning,Agricultural land,Policy/planning,Subsidy/incentive,Land consolidation","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Règlement sur la gestion du fonds cantonal pour les investigations préalables des sites présumés pollués.,2006.0,Switzerland,"Le présent règlement met en exécution la loi d’application de la législation fédérale sur la protection de l'environnement du 21 juin 1990. Notamment, le règlement a pour but de fixer les modalités de gestion du fonds cantonal destiné à financer le coût des investigations préalables concernant des sites qui se révèlent non pollués, ainsi que le coût de l'élimination des déchets déposés de façon illicite et dont le financement est avancé par l'Etat. Le fonds est alimenté par les indemnités fédérales et cantonales portant sur les frais d'investigation de sites non pollués, ainsi que par celles versées forfaitairement par la Confédération pour les sites inscrits dans le cadastre cantonal. Le texte comprend 5 articles.",https://www.ecolex.org/details/legislation/reglement-sur-la-gestion-du-fonds-cantonal-pour-les-investigations-prealables-des-sites-presumes-pollues-lex-faoc152642/?type=legislation&xsubjects=Mineral+resources&page=2287,Land & soil, Regulation,"Pollution control,Soil conservation/soil improvement,Soil pollution/quality,Subsidy/incentive,Special fund,Inspection,Cadastre/land registration,Enforcement/compliance","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Loi sur la protection de la population et la protection civile (LPCi).,2006.0,Switzerland,"La présente loi met en exécution la loi fédérale du 4 octobre 2002 sur la protection de la population et sur la protection civile (LPPCi) et l'ordonnance fédérale du 5 décembre 2003 sur la protection civile (OPCi). Notamment, la présente loi règle l'exécution de la législation fédérale en matière: a) de protection de la population; b) de protection civile. Le texte comprend 47 articles répartis en 5 Titres comme suit: Dispositions générales (Ier); Protection de la population (II); Protection civile (III); Voies de droit, dispositions pénales (IV); Dispositions finales (V).",https://www.ecolex.org/details/legislation/loi-sur-la-protection-de-la-population-et-la-protection-civile-lpci-lex-faoc152743/?type=legislation&xsubjects=Mineral+resources&page=2287,Environment gen., Legislation,"Disasters,Court/tribunal,Dispute settlement,Enforcement/compliance,Offences/penalties","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente loi entre en vigueur le 1er mars 2007.,ECOLEX_Legislation
Law on concessions of the Brcko District.,2006.0,Bosnia and Herzegovina,"This Law governs the matter, procedure and manner under which the granting  of the official concessions in the Brcko District of Bosnia and Herzegovina wil be guaranteed, including also the official establishment of the Commission for concessions and public bidding process.",https://www.ecolex.org/details/legislation/law-on-concessions-of-the-brcko-district-lex-faoc132611/?type=legislation&xsubjects=Mineral+resources&page=2288,"Environment gen., Mineral resources", Legislation,"Concession,Access-to-information,Exploration,Institution","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
"Regional Law No. 63-OZ ""On protection of the population and the territory against natural and technological disasters"".",2006.0,Russian Federation,"This Regional Law regulates relations in the sphere of protection of the population and territory against intermunicipal and regional disasters. Regional territorial subsystem of the national early warning system shall be responsible for data collection, processing and dissemination of the information related to disasters and timely information of the population thereof. Environmental security certificate shall be elaborated for the following purposes: (a) determination and assessment of risks related to disasters; (b) assessment of possible consequences of disasters; (c) assessment of performance of disaster prevention; and (d) elaboration of arrangements for reduction of risks and mitigation of the consequences of disasters.",https://www.ecolex.org/details/legislation/regional-law-no-63-oz-on-protection-of-the-population-and-the-territory-against-natural-and-technological-disasters-lex-faoc144866/?type=legislation&xsubjects=Mineral+resources&page=2288,Environment gen., Legislation,"Disasters,Environmental security,Certification,Risk assessment/management,Data collection/reporting,Access-to-information","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force ten days after the date of its official publication.,ECOLEX_Legislation
Loi nº 1/36 du 13 Décembre 2006 Portant création de la Cour Anti-Corruption.,2006.0,Burundi,"La présente loi porte la création de une Cour anti-corruption au sein de l'appareil judiciaire burundais. La Cour exerce sa compétence sur l'ensemble du territoire de la République du Burundi et a son siège à Bujumbura. Les règles rélatives à l'organisation et à la compétence matérielle et territoriale de la Cour telles qu'elles sont définies aux articles 15 à 28 de la loi nº1/12 du 18 avril 2006 portant mesures de prévention et de répression de la corruption et des infractions connexes, font partie intégrante de la présente loi.",https://www.ecolex.org/details/legislation/loi-no-136-du-13-decembre-2006-portant-creation-de-la-cour-anti-corruption-lex-faoc202701/?type=legislation&xsubjects=Mineral+resources&page=2288,General, Legislation,"Institution,Governance,Procedural matters,Enforcement/compliance,Monitoring,Legal proceedings/administrative proceedings,Offences/penalties,Court/tribunal,Jurisdictional competence,Access-to-justice","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries",,ECOLEX_Legislation
Loi n° 2006-010 du 13 décembre 2006 portant Code du travail,2006.0,Togo,"Le présent Code du travail régit les relations de travail entre les travailleurs et les employeurs exerçant leurs activités professionnelles sur le territoire de la République togolaise, ainsi qu’entre ces derniers et les apprentis placés sous leur autorité. Le Code concerne des syndicats professionnels ; du contrat de travail ; de la convention et des accords collectifs de travail ; du salaire ; des conditions du travail ; de la sécurité et santé au travail et des services de sécurité et santé au travail ; des services de contrôle, du placement et du dialogue social ; des différends du travail ; et des dispositions pénales.",https://www.ecolex.org/details/legislation/loi-n-2006-010-du-13-decembre-2006-portant-code-du-travail-lex-faoc198322/?type=legislation&xsubjects=Mineral+resources&page=2288,"Agricultural & rural development, Livestock, Air & atmosphere, Energy, Environment gen., Food & nutrition, Fisheries, Forestry, Land & soil, Mineral resources, Cultivated plants, Sea, Water, Wild species & ecosystems, Waste & hazardous substances, General", Legislation,"Contract/agreement,Human rights,Non-governmental entity,Liability/compensation,Public health,Dispute settlement,Offences/penalties,Subsidy/incentive,Cooperative/producer organization,Education,Farming,Rural employment,Disasters,Flood,Forest fires,Dangerous animal/harmful animal","Africa, AFRICA FAO, Least Developed Countries, North Atlantic, Western Africa",,ECOLEX_Legislation
"Acuerdo Nº 155 - Normas Técnicas Ambientales para la prevención y control de la contaminación ambiental para los sectores eléctrico, telecomunicaciones y transporte.",2006.0,Ecuador,"El presente Acuerdo aprueba las Normas Técnicas Ambientales para la prevención y control de la contaminación ambiental para los sectores de infraestructura (eléctrico y telecomunicaciones) y transporte (puertos y aeropuertos), especialmente para la prevención y control de la contaminación ambiental del recurso agua de centrales termoeléctricas e hidroeléctricas, del recurso suelo en centrales de generación de energía eléctrica, del aire desde centrales termoeléctricas, del recurso agua y suelo en recintos portuarios y puertos, de los niveles de ruido en aeropuertos, y de radiaciones no ionizantes de campos electromagnéticos.",https://www.ecolex.org/details/legislation/acuerdo-no-155-normas-tecnicas-ambientales-para-la-prevencion-y-control-de-la-contaminacion-ambiental-para-los-sectores-electrico-telecomunicaciones-y-transporte-lex-faoc076787/?type=legislation&xsubjects=Mineral+resources&page=2288,"Environment gen., Water, Sea", Regulation,"Pollution control,Waste management,Waste non-domestic sources,Marine pollution,Energy conservation/energy production,Air quality/air pollution,Harbour,Noise pollution,Water quality standards,Soil conservation/soil improvement,Soil pollution/quality,Effluent waste water/discharge,Environmental standards,Freshwater quality/freshwater pollution","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Smog Ordinance.,2006.0,Switzerland,The present Ordinance ensures that adequate measures shall be taken to protect the population against high smog pollution. The text consists of 9 articles divided into 3 Parts as follows: General provisions (I); Measures on information and intervention (II); Final provisions (III).,https://www.ecolex.org/details/legislation/smog-ordinance-lex-faoc102804/?type=legislation&xsubjects=Mineral+resources&page=2288,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution,Enforcement/compliance","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",The present Ordinance enters into force on 1 January 2007.,ECOLEX_Legislation
Ordonnance concernant les mesures de lutte contre la pollution de l'air par des poussières fines.,2006.0,Switzerland,"La présente ordonnance met en exécution, entre autres, l'ordonnance fédérale du 16 décembre 1985 sur la protection de l'air. L’ordonnance a pour but de limiter, par des mesures temporaires, les risques d'atteintes à la santé de la population en cas de pollution excessive de l'air par des particules fines. Le texte comprend 10 articles.",https://www.ecolex.org/details/legislation/ordonnance-concernant-les-mesures-de-lutte-contre-la-pollution-de-lair-par-des-poussieres-fines-lex-faoc102284/?type=legislation&xsubjects=Mineral+resources&page=2288,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution,Emissions,Enforcement/compliance,Environmental standards","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente ordonnance entre en vigueur le 1er janvier 2007.,ECOLEX_Legislation
"Nature, Environment and Consumer Protection Office Ordinance.",2006.0,Germany,"The present Law establishes the Nature, Environment and Consumer Protection Office. The Office shall advice the Ministry of the Environment and Nature Protection, Agriculture and Consumer Protection, as well as other public administration offices. The text consists of 7 articles.",https://www.ecolex.org/details/legislation/nature-environment-and-consumer-protection-office-ordinance-lex-faoc108136/?type=legislation&xsubjects=Mineral+resources&page=2288,"Environment gen., Food & nutrition, Wild species & ecosystems", Regulation,"Institution,Pollution control,Consumer protection","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Western Europe",The present Law enters into force on 1 January 2007.,ECOLEX_Legislation
Planning (Listed Buildings and Conservation Areas) (Amendment) (Wales) Regulations 2006 (W.S.I. No. 3316 (W.301) of 2006).,2006.0,United Kingdom,"These Regulations amend the Planning (Listed Buildings and Conservation Areas) Regulations 1990 in relation to Wales by inserting a new regulation 3B that makes provision in respect of the requirement for access statements to accompany applications for listed building consent. The new provision is in consequence of section 42 of the Planning and Compulsory Purchase Act 2004, which inserted the ""access statements"" requirement into the Planning (Listed Buildings and Conservation Areas) Act 1990.",https://www.ecolex.org/details/legislation/planning-listed-buildings-and-conservation-areas-amendment-wales-regulations-2006-wsi-no-3316-w301-of-2006-lex-faoc077424/?type=legislation&xsubjects=Mineral+resources&page=2288,"Land & soil, Wild species & ecosystems", Regulation,"Land-use planning,Authorization/permit,Protected area","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Measures of the Tibet Autonomous Region for implementing the Grassland Law of People's Republic of China (2010).,2006.0,China,These Measures are formulated to implement the Grassland Law of the People’s Republic of China in the Tibet Autonomous Region. The Text consists of 60 Articles divided into 8 Chapters: General Provisions (I); Grassland Planning (II); Grassland Business Operation (III); Grassland Construction (IV); Grassland Utilization and Protection (V); Supervision and Inspection (VI); Legal Liabilities (VII); Supplementary Provisions (VIII).,https://www.ecolex.org/details/legislation/measures-of-the-tibet-autonomous-region-for-implementing-the-grassland-law-of-peoples-republic-of-china-2010-lex-faoc148638/?type=legislation&xsubjects=Mineral+resources&page=2288,Land & soil, Regulation,"Land tenure,Public land,Agricultural development,Common property,Cooperative/producer organization,Farming,Right of use,Early warning system/emergency intervention system,Policy/planning,Authorization/permit,Offences/penalties,Pastoralism","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Measures entered into force on 30 July 2010.,ECOLEX_Legislation
"Assessment Act, 2006 (S.N.L. 2006, c. A-18.1).",2006.0,Canada,"The present Act lays down provisions relating to the assessment of real property for the purpose of the imposition of real property taxes. For the purpose of the present Act ""real property"" means i) land or an interest arising from land, and includes land under water, ii) land and buildings, structures, improvements, building service systems and storage facilities and fixtures erected or placed upon, in, over or under land or affixed to land, iii) where a building is erected on land under a lease, licence or permit, that building may, for the purpose of this Act, be treated as real property separate from the land, and iv) a mobile home. Section 3 establishes that where a tax is imposed on real property by the city or a council, all the real property in the city or a municipality, whether or not it is subject to taxation, shall be assessed in accordance with this Act. The text consists of 51 sections divided into 3 Parts as follows: Assessment (I); Assessment appeals (II); General (III).",https://www.ecolex.org/details/legislation/assessment-act-2006-snl-2006-c-a-181-lex-faoc142989/?type=legislation&xsubjects=Mineral+resources&page=2288,Land & soil, Legislation,"Basic legislation,Land valuation,Land tenure,Ownership,Public land,Private land,Tax/levy,Royalties/fees,Lease,Transport/storage,Enforcement/compliance,Offences/penalties","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Regional Law No. 73 “On allocation of land parcels in ownership to citizens free of charge”.,2006.0,Russian Federation,"This Regional Law establishes the modalities of allocation of parcels of public land to citizens free of charge for farming, gardening, horticulture and stockbreeding, and establishes minimum and maximum land area of the aforesaid parcels. It establishes that regional resident – natural person that has never had nor has parcel of agricultural land in ownership for subsistence farming, gardening or horticulture, shall be granted the right to receive in ownership a land parcel for each of the aforesaid purposes once-only. The aforesaid land parcels shall be allotted from public of municipal land stock. Maximum land areas of agricultural land parcels shall be established as follows: (a) for farming – 100 ha; (b) for gardening – 0.1 ha; (c) for horticulture – 0.15ha; and (d) for stockbreeding – 0,3ha at maximum.",https://www.ecolex.org/details/legislation/regional-law-no-73-on-allocation-of-land-parcels-in-ownership-to-citizens-free-of-charge-lex-faoc121779/?type=legislation&xsubjects=Mineral+resources&page=2288,Land & soil, Legislation,"Agricultural land,Farming,Public land,Ownership","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force on the date of its official publication.,ECOLEX_Legislation
Regional Law No. 395-z “On sanitary and epidemiological well-being of the population”.,2006.0,Russian Federation,"This Regional Law shall ensure sanitary and epidemiological well-being of the population as one of the basic conditions for ensuring constitutional rights of citizens to safe and healthy environment. Regional executive bodies shall perform the following plenary powers: (a) environmental protection arrangements; (b) prevention and reduction of emissions to the atmospheric air; (c) performance of sanitary and epidemiological supervision; and (d) monitoring of food quality and safety of foodstuffs, and also monitoring of the state of public health.",https://www.ecolex.org/details/legislation/regional-law-no-395-z-on-sanitary-and-epidemiological-well-being-of-the-population-lex-faoc136476/?type=legislation&xsubjects=Mineral+resources&page=2288,"Environment gen., Food & nutrition", Legislation,"Human rights,Right to clean/healthy environment,Public health,Monitoring,Emissions,Food quality control/food safety","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force on 1 January 2007.,ECOLEX_Legislation
Measures of the Tibet Autonomous Region for implementing the Grassland Law of People's Republic of China.,2006.0,China,These Measures are formulated to implement the Grassland Law of the People’s Republic of China in the Tibet Autonomous Region. The Text consists of 60 Articles divided into 8 Chapters: General Provisions (I); Grassland Planning (II); Grassland Business Operation (III); Grassland Construction (IV); Grassland Utilization and Protection (V); Supervision and Inspection (VI); Legal Liabilities (VII); Supplementary Provisions (VIII).,https://www.ecolex.org/details/legislation/measures-of-the-tibet-autonomous-region-for-implementing-the-grassland-law-of-peoples-republic-of-china-lex-faoc137420/?type=legislation&xsubjects=Mineral+resources&page=2288,Land & soil, Regulation,"Land tenure,Public land,Agricultural development,Common property,Cooperative/producer organization,Farming,Right of use,Early warning system/emergency intervention system,Policy/planning,Authorization/permit,Offences/penalties,Pastoralism","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Measures entered into force on 1 March 2007.,ECOLEX_Legislation
Decree No. 256 of the Cabinet of Ministers validating the Regulation on National Irrigation and Drainage Committee subordinated to the Ministry of Agriculture and Water Management.,2006.0,Uzbekistan,"This Decree establishes the sphere of competence of National Irrigation and Drainage Committee subordinated to the Ministry of Agriculture and Water Management as authorized state institution responsible for implementation of the national policy in the sphere of water management, conservation of water resources, and improvement of drainage and soil productivity of irrigated land. The Committee shall perform the following tasks: (a) assistance in development of water management schemes; and (b) modernization and rendering more efficient water supply and water distribution systems.",https://www.ecolex.org/details/legislation/decree-no-256-of-the-cabinet-of-ministers-validating-the-regulation-on-national-irrigation-and-drainage-committee-subordinated-to-the-ministry-of-agriculture-and-water-management-lex-faoc161345/?type=legislation&xsubjects=Mineral+resources&page=2288,"Agricultural & rural development, Water", Regulation,"Institution,Policy/planning,Drainage/land reclamation,Irrigation,Water supply","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",,ECOLEX_Legislation
"Décret n° 2006-892 du 12 décembre 2006 fixant les attributions, l’organisation et le fonctionnement de la Cellule de Prévention et Gestion des Urgences (C.P.G.U.) à la Primature.",2006.0,Madagascar,"Le présent décret fixe les attributions, l’organisation et le fonctionnement de la Cellule de Prévention et Gestion des Urgences (C.P.G.U.) à la Primature, créée par l’article 5 du décret n°2005-866 du 20 décembre 2005 fixant les modalités d'application de la loi n° 2003 - 010 du 5 septembre 2003 relative à la politique nationale de gestion des risques et des catastrophes.",https://www.ecolex.org/details/legislation/decret-n-2006-892-du-12-decembre-2006-fixant-les-attributions-lorganisation-et-le-fonctionnement-de-la-cellule-de-prevention-et-gestion-des-urgences-cpgu-a-la-primature-lex-faoc166160/?type=legislation&xsubjects=Mineral+resources&page=2288,"Agricultural & rural development, Livestock, Environment gen., Food & nutrition, Forestry, Cultivated plants, Sea", Regulation,"Disasters,Risk assessment/management,Institution","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Resolución Nº 126 - Crea las Unidades técnicas de dinamización del Programa de Desarrollo Comunitario para Infraestructura Pública (PRODEC).,2006.0,Panama,"La presente Resolución crea las Unidades técnicas de dinamización del Programa de Desarrollo Comunitario para Infraestructura Pública (PRODEC), en el Ministerio de Obras Públicas, para la formulación y evaluación de los proyectos.",https://www.ecolex.org/details/legislation/resolucion-no-126-crea-las-unidades-tecnicas-de-dinamizacion-del-programa-de-desarrollo-comunitario-para-infraestructura-publica-prodec-lex-faoc082610/?type=legislation&xsubjects=Mineral+resources&page=2288,Agricultural & rural development, Regulation,"Agricultural development,Institution,Special fund,Equipment,Legal proceedings/administrative proceedings","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
