Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
"Forestry Act (R.S.N.L. 1990, c. F-23).",1990.0,Canada,"This Act concerns the management, harvesting and protection of forest in Newfoundland and Labrador. The Act consists of 159 sections and is divided into the following Parts: Forest service; Forest management; Forest management taxation; Licensing of mills; Forest protection; Forest roads; Timber scaling; General and Offences and penalties.",https://www.ecolex.org/details/legislation/forestry-act-rsnl-1990-c-f-23-lex-faoc046862/?type=legislation&xsubjects=Mineral+resources&page=3587,Forestry, Legislation,"Framework law,Forest management/forest conservation,Forest service/forest officers,Timber,Timber extraction/logging,Forestry protection measures,Contract/agreement,Enforcement/compliance,Offences/penalties,Plant protection,Processing/handling,Right of use","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Commissioner's Land Regulations (R.R.N.W.T. 1990, c. C-13).",1990.0,Canada,"These Regulations implement the Commissioner’s Lands Act by providing in details on the administration of the Act, applications for lands covered by the Act, reservations, the sale of Commissioner’s Land, quarrying leases, hay permits, quarry permits and quarry administration agreements.",https://www.ecolex.org/details/legislation/commissioners-land-regulations-rrnwt-1990-c-c-13-lex-faoc047581/?type=legislation&xsubjects=Mineral+resources&page=3587,Land & soil, Regulation,"Public land,Land-use planning,Mining","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Forest Management Regulations (R.R.N.W.T. 1990, c. F-14).",1990.0,Canada,"These Regulations implement the Forest Management Act by further providing in general for permits and licences and related exemptions, for timber cutting licences, timber cutting permits, timber transport permits, mill licences, scaling licences and research licences. The Regulations set terms and conditions for licences and related charges, provide for the management of licences and also cover reforestation.",https://www.ecolex.org/details/legislation/forest-management-regulations-rrnwt-1990-c-f-14-lex-faoc047583/?type=legislation&xsubjects=Mineral+resources&page=3587,Forestry, Regulation,"Authorization/permit,Timber extraction/logging,Afforestation/reforestation,Timber,Forest management/forest conservation","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Conveyancing and Law of Property Act (R.S.O. 1990, c. C.34).",1990.0,Canada,"The present Act lays down comprehensive provisions relating to the transfer of property including land. The text – consisting of 61 sections – deals with the following aspects: disposal of certain interests in land by deed, land acquired by possession by two or more, release of part of land from rent-charge and lien on lands for improvements under mistake of title.",https://www.ecolex.org/details/legislation/conveyancing-and-law-of-property-act-rso-1990-c-c34-lex-faoc096590/?type=legislation&xsubjects=Mineral+resources&page=3587,Land & soil, Legislation,"Land tenure,Land reform,Land consolidation,Ownership,Contract/agreement,Lease,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Tile Drainage Act (R.S.O. 1990, c. T.8).",1990.0,Canada,"The present Act lays down provisions relating to the financial aspects of drainage of land. For the purpose of the present Act “drainage work” means a drainage system constructed of tile, pipe or tubing of any material beneath the surface of agricultural land, including integral inlets and outlets, for the purpose of improving the productivity of the land drained. The text - consisting of 14 sections – deals, amongst others, with the following aspects: borrowing powers of municipalities, deposit with Minister of Finance, offer to sell debentures, application by owner for loan, discretion of Council, appointment of inspector, amount of debentures, terms on which council shall lend money, repayment where land use is changed and expenditure.",https://www.ecolex.org/details/legislation/tile-drainage-act-rso-1990-c-t8-lex-faoc096591/?type=legislation&xsubjects=Mineral+resources&page=3587,Land & soil, Legislation,"Land tenure,Drainage/land reclamation,Agricultural land,Subsidy/incentive,Credit,Legal proceedings/administrative proceedings,Inspection,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Ontario Mineral Incentive Program (R.R.O. 1990, Reg. 886).",1990.0,Canada,"The present Regulation enacts the Ontario Mineral Exploration Program Act. For the purposes of the present Regulation, a “prescribed mineral resource” is any rock, mineral or composite of minerals other than sand, gravel and crushed rock used for construction purposes, and other than natural gas and petroleum. The Regulation deals with the designation and authorization of various projects and the granting of special funds. The text consists of 9 sections.",https://www.ecolex.org/details/legislation/ontario-mineral-incentive-program-rro-1990-reg-886-lex-faoc096603/?type=legislation&xsubjects=Mineral+resources&page=3587,Mineral resources, Regulation,"Minerals,Mining,Authorization/permit,Special fund","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Commodity Boards and Marketing Agencies Act (R.S.O. 1990, c. C.19).",1990.0,Canada,"The present Act lays down comprehensive provisions relating to commodity boards and marketing agencies. For the purpose of the present Act “commodity board” means a local board under the Farm Products Marketing Act or a marketing board under the Milk Act and “marketing agency” means a marketing agency of Canada that is authorized to exercise powers of regulation in relation to the marketing of a regulated product in interprovincial or export trade and that has been granted authority to regulate the marketing of the regulated product locally within Ontario. Section 2 establishes that the Lieutenant Governor in Council may by regulation grant to any commodity board or marketing agency in relation to the marketing of any regulated product locally within Ontario authority to fix, impose and collect levies or charges from persons engaged in the production or marketing of the whole or any part of the regulated product and for such purpose to classify such persons into groups and fix the levies or charges payable by the members of the different groups in different amounts. The text consists of 4 sections.",https://www.ecolex.org/details/legislation/commodity-boards-and-marketing-agencies-act-rso-1990-c-c19-lex-faoc096616/?type=legislation&xsubjects=Mineral+resources&page=3587,Agricultural & rural development, Legislation,"Agricultural commodities,Institution,Internal trade,Royalties/fees","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"General (R.R.O. 1990, Reg. 334).",1990.0,Canada,"The present Regulation enacts the Environmental Assessment Act. At the outset the Regulation contains a definition clause relating to terms therein employed, such as, for example ,”dam reconstruction”, “development corporation”, “exclusive right-of-way”, “fish and wildlife habitat management”, “generation facility”, “renewable energy generation facility”, “renewable energy testing project”. Section 2 lists the requirements which an environmental assessment submitted to the Minister shall contain., for example, a brief summary of the environmental assessment, a list of studies and reports which are under the control of the proponent and which were done in connection with the undertaking or matters related to the undertaking. The text consists of 16 sections.",https://www.ecolex.org/details/legislation/general-rro-1990-reg-334-lex-faoc096562/?type=legislation&xsubjects=Mineral+resources&page=3587,Environment gen., Regulation,"Pollution control,EIA,Legal proceedings/administrative proceedings,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Surveyors Act (R.S.O. 1990, c. S.29).",1990.0,Canada,Section 2 of the above-mentioned Act establishes that the Association of Ontario Land Surveyors is continued as a corporation without share capital under the name Association of Ontario Land Surveyors. The principal object of the Association is to regulate the practice of professional land surveying and to govern its members and holders of certificates of authorization in accordance with this Act and other Regulations in order that the public interest may be served and protected. The text consists of 47 sections.,https://www.ecolex.org/details/legislation/surveyors-act-rso-1990-c-s29-lex-faoc096587/?type=legislation&xsubjects=Mineral+resources&page=3587,Land & soil, Legislation,"Survey/mapping,Institution,Non-governmental entity,Public land,Authorization/permit,Certification,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Forest Management Regulations (R.R.N.W.T. (Nu.) 1990 c. F-14).,1990.0,Canada,"These Regulations implement the Forest Management Act which was originally made by the Northwest Territories and subsequently adapted by the Territory of Nunavut. The Regulations provide in general for permits and licences and related exemptions, for timber cutting licences, timber cutting permits, timber transport permits, mill licences, scaling licences and research licences. The Regulations set terms and conditions for licences and related charges, provide for the management of licences and also cover reforestation. The text consists of 63 sections and 2 Schedules.",https://www.ecolex.org/details/legislation/forest-management-regulations-rrnwt-nu-1990-c-f-14-lex-faoc096625/?type=legislation&xsubjects=Mineral+resources&page=3587,Forestry, Regulation,"Authorization/permit,Timber extraction/logging,Afforestation/reforestation,Timber,Forest management/forest conservation","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Environment Act 1990.,1990.0,Norfolk Island (Australia),"This Act makes provision for the protection of the environment and vegetation and provides rules to environmental sanitation and physical planning and development. It shall promote the conservation of the natural environment and landscape beauty of Norfolk Island and to ensure, so far as is practicable, that physical works and other activities are in harmony with the natural environment. The Act establishes the Norfolk Island Planning Board. The Board shall consider applications for authorization of activities for which approval is required under this Act. Applications must be accompanied by an environmental impact assessment if required so by the member of the executive or the Legislative Assembly. The Act also provides for the making of development applications and land use.",https://www.ecolex.org/details/legislation/environment-act-1990-lex-faoc098637/?type=legislation&xsubjects=Mineral+resources&page=3587,"Environment gen., Food & nutrition, Forestry, Land & soil, Water, Waste & hazardous substances", Legislation,"Basic legislation,Institution,Pollution control,EIA,Hygiene/sanitary procedures,Inspection,Authorization/permit,Food quality control/food safety,Forest management/forest conservation,Forestry protection measures,Timber extraction/logging,Land-use planning,Right of use,Expropriation,Waste management,Waste disposal,Effluent waste water/discharge,Freshwater quality/freshwater pollution,Sewerage,Drainage/land reclamation,Well sinking/boreholes,Groundwater","ASIA AND THE PACIFIC, Australia and New Zealand, Oceania, South Pacific",,ECOLEX_Legislation
Proclamation of minerals exploration and exploitation rights (Cap. 79).,1990.0,Turks-Caicos Islands (UK),"This Proclamation vests the rights to mineral and natural resources of the seabed and subsoil outside the Territorial Waters of the Turks and Caicos Islands in the Crown. The Crown will exercise the same jurisdiction in respect of the exploration and exploitation of mineral and natural resources of the seabed and subsoil outside Territorial Waters as in beneath Territorial Waters, but subject to such provisions as may be made by law for the control and regulation of exploration and exploitation of mineral and natural resources outside Territorial Waters.",https://www.ecolex.org/details/legislation/proclamation-of-minerals-exploration-and-exploitation-rights-cap-79-lex-faoc107756/?type=legislation&xsubjects=Mineral+resources&page=3587,"Mineral resources, Sea", Regulation,"Minerals,Mining,Authorization/permit,Deep sea bed","Americas, Caribbean, European Union Countries, Latin America and the Caribbean, North Atlantic",,ECOLEX_Legislation
Minerals (Exploration and Exploitation) (Designated Area) Order (Cap. 79).,1990.0,Turks-Caicos Islands (UK),"This Order designates an area within which the rights mentioned in section 4(1) of the Minerals (Exploration and Exploitation) Ordinance. Section 4(1) states that any rights exercisable outside territorial waters with respect to seabed and subsoil and their mineral and natural resources are vested in the Crown. Section 4(2) empowers the Governor to designate, by Order, any area as an area within which such rights are exercisable.",https://www.ecolex.org/details/legislation/minerals-exploration-and-exploitation-designated-area-order-cap-79-lex-faoc107755/?type=legislation&xsubjects=Mineral+resources&page=3587,"Mineral resources, Sea", Regulation,"Minerals,Mining,Deep sea bed","Americas, Caribbean, European Union Countries, Latin America and the Caribbean, North Atlantic",,ECOLEX_Legislation
"Geothermal Resources Regulations, 1990 (314A).",1990.0,Kenya,"These Regulations implement provisions of the Geothermal Resources Act with respect to, among other things: an application for an authority under section 6 of the Act; the application for and granting of a geothermal resources licence; an appraisal programme to be submitted  after the discovery to the Minister for approval; submittal to the Minister of a production programme by a licensee, which shall include proposals for the prevention of pollution, the safeguarding of natural resources, the progressive reclamation and rehabilitation of lands, the minimization of the effect on adjoining lands and a statement of any significant adverse effect on the environment; the prohibition to enter any area of land declared to be a national park or natural reserve under the wildlife (Conservation and Management) Act; drilling and maintenance of boreholes.",https://www.ecolex.org/details/legislation/geothermal-resources-regulations-1990-314a-lex-faoc101441/?type=legislation&xsubjects=Mineral+resources&page=3588,"Energy, Environment gen., Land & soil, Water", Regulation,"Energy conservation/energy production,Renewable energy,Authorization/permit,EIA,Access right,Well sinking/boreholes","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
Electricity Ordinance (Chapter 406).,1990.0,China,"This Ordinance governs the generation, transmission, distribution and utilization of electricity and aims at enhancing public safety in the use of electricity.",https://www.ecolex.org/details/legislation/electricity-ordinance-chapter-406-lex-faoc101140/?type=legislation&xsubjects=Mineral+resources&page=3588,Energy, Legislation,"Basic legislation,Energy conservation/energy production,Offences/penalties","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Crop Insurance Act (R.S.N.L. 1990, c. C-39).",1990.0,Canada,"The present Act provides for the continuation of a corporate body, known as the Newfoundland and Labrador Crop Insurance Agency, responsible for dealing with matters related to crop insurance including terms and conditions of crop insurance, losses to be provided for, designating crops as insurable crops, designating perils and determining coverage and values.  Moreover, section 12 establishes that the the Newfoundland and Labrador Crop Insurance Fund, which is in the custody and control of the Agency on behalf of the Crown, is continued. The text consists of 17 sections.",https://www.ecolex.org/details/legislation/crop-insurance-act-rsnl-1990-c-c-39-lex-faoc095773/?type=legislation&xsubjects=Mineral+resources&page=3588,Agricultural & rural development, Legislation,"Institution,Agricultural development,Financial agricultural measures,Crops/grasses,Court/tribunal,Agricultural land","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Asphalt Paving Industry Emission Regulations (R.R.N.W.T. 1990,c.E-23).",1990.0,Canada,The present Regulations enact the Environmental Protection Act. The Regulations lay down provisions relating to emissions deriving from asphalt paving plants.  Section 3 establishes that emission testing shall be carried out in respect of each asphalt paving plant at such times as may be specified by the Chief Environmental Protection Officer. The text consists of 6 sections and 1 Schedule.,https://www.ecolex.org/details/legislation/asphalt-paving-industry-emission-regulations-rrnwt-1990ce-23-lex-faoc095823/?type=legislation&xsubjects=Mineral+resources&page=3588,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution,Emissions,Offences/penalties,Enforcement/compliance,Environmental standards","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Mineral Resources Act (S.N.S. 1990, c. 18).",1990.0,Canada,"The purpose of the present Act is to support and promote responsible mineral resource management consistent with sustainable development while recognizing the following goals: a) providing a framework for efficient and effective mineral rights administration; b) encouraging, promoting and facilitating mineral exploration, development and production; c) providing a fair royalty regime; and d) improving the knowledge of mineral resources in the Province. Section 4 establishes that all minerals are reserved to the Crown and the Crown owns all minerals in or upon land in the Province and the right to explore for, work and remove those minerals. The text – consisting of 185 sections deals with the following aspects: declaration as mineral, former owner’s rights, application for compensation, geothermal resource area, personnel, registrar, transfer of exploration licence, restriction on lands and requirement for mineral right, withdrawal of lands and special licences and leases, expiry and renewal of exploration licence, reports, issue of permits, excavation registration, royalties, lease and penalties.",https://www.ecolex.org/details/legislation/mineral-resources-act-sns-1990-c-18-lex-faoc095938/?type=legislation&xsubjects=Mineral+resources&page=3588,Mineral resources, Legislation,"Basic legislation,Mining,Minerals,Exploration,Royalties/fees,Offences/penalties,Authorization/permit","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Natural Resources Conservation Board Act (RSA 2000, c. N-3.).",1990.0,Canada,"The Natural Resources Conservation Board is established as a corporation consisting of its members under section 11 of this Act. The purpose of this Act is to provide for an impartial process to review projects that will or may affect the natural resources of Alberta in order to determine whether, in the Board's opinion, the projects are in the public interest, having regard to the social and economic effects of the projects and the effect of the projects on the environment. The following are subject to a review in accordance with this Act and the Regulations: (a) forest industry projects; (b) recreational or tourism projects; (c) metallic or industrial mineral projects; (d) water management projects; (e) any other type of project prescribed in the regulations; (f) specific projects prescribed by the Lieutenant Governor in Council. No person may commence a reviewable project unless the Board, on application, has granted an approval under this Act in respect of the project. Other powers of the Board are set out in section 21.",https://www.ecolex.org/details/legislation/natural-resources-conservation-board-act-rsa-2000-c-n-3-lex-faoc024458/?type=legislation&xsubjects=Mineral+resources&page=3588,Environment gen., Legislation,"Institution,EIA","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",The Revised Statutes of Alberta (R.S.A) 2000 are in force as of 1 January 2002.,ECOLEX_Legislation
Act relative to compensation funds.,1990.0,Sweden,"This Act concerns the calculation of payment of charges into various compensation funds for soil conservation and agricultural activities for purposes of income tax. The Act specifies payments for purposes of amortisation of various costs in use of land, livestock and reindeer farming, and cultivation of crops.",https://www.ecolex.org/details/legislation/act-relative-to-compensation-funds-lex-faoc026383/?type=legislation&xsubjects=Mineral+resources&page=3588,Agricultural & rural development, Legislation,"Special fund,Agricultural development","Arctic, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
"Land Appeal Board (Amendment) Ordinance, 1990.",1990.0,Bangladesh,"Section 6 is substituted so as to provide anew for the reconsideration of decisions of the Board: Whoever has been afflicted by an order of the Board may, within a period of sixty days after such order has been given, apply, in the manner prescribed by law, to the Board for a reconsideration of the order. The Board may, if it thinks reasonable so to do, postpone the realization of its decision in perspective of the appellant’s request until the application submitted under this section has been settled.",https://www.ecolex.org/details/legislation/land-appeal-board-amendment-ordinance-1990-lex-faoc032973/?type=legislation&xsubjects=Mineral+resources&page=3588,Land & soil, Legislation,"Land tenure,Court/tribunal,Legal proceedings/administrative proceedings","Asia, ASIA AND THE PACIFIC, Indian Ocean, Least Developed Countries, South Asian Seas, Southern Asia",,ECOLEX_Legislation
"General (R.R.O. 1990, Reg. 260).",1990.0,Canada,"This Regulation prescribes charges to be paid in respect of Crown timber cut under a licence, stating that the Crown dues payable by a licensee for timber cut shall vary depending upon the kind of timber cut and the mill destination of that timber (sect. 2.1). The basic Crown dues are calculated as follows: forest renewal charge + minimum stumpage rate + residual value rate, all defined in the schedules of the regulation. Sections 10-14 detail terms and conditions for licences, which include the prohibition to erect, or to permit or cause the erection of any building on any part of a licenced area unless the Minister is satisfied that such building is necessary for incidental timber cutting operations. When such buildings are no longer needed, the licensee shall move them off the licensed area. Any price established by a licence based on a tonne measurement shall be converted to a price based on a cubic metre measurement, according to the species, as specified in section 14.",https://www.ecolex.org/details/legislation/general-rro-1990-reg-260-lex-faoc002876/?type=legislation&xsubjects=Mineral+resources&page=3588,Forestry, Regulation,"Timber extraction/logging,Forest management/forest conservation,Institution,Offences/penalties,Authorization/permit,Royalties/fees","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Community Protected Forest Rules, 1990.",1990.0,Bhutan,"These Rules provide for the handing over of national forest land to ""users' groups"" for purposes of conservation of the environment and forest resources. A ""users' group"" is a group formed by villagers to establish Community Protected Forests in accordance with these Rules. The Government or ""gazetted"" forest land specified in Rule 3 may be designated as Community Protected Forest. A users' group formed of at least five households may apply through the Gup/Mandal to the Dasho Dzongda of their district for the establishment of a Community Protected Forest (Rule 4.1). The Dasho Dzongda shall forward the application made in the form as specified in Schedule 1 to the concerned Divisional Forest Officer for field verification and technical review including the confirmation of the legal status of the area concerned (Rule 4.2). After approval obtained from the Minister of Agriculture the Divisional Forest Officer shall demarcate the forest area and hand it over to the users group by signing a contract as set out in Schedule 2 (Rule 4.3). The same officer shall issue a certificate of ownership in respect of the area made in the form as set out in Schedule 3. The concerned Range Officer shall prepare together with the users' group a management plan for the prosed Community Protected Forest. The plan shall be reviewed by the Divisional Forest Officer. The users' group shall be responsible for the protection and management of the protected area (Rule 4.4.3). Activities prohibited in the Community Protected Area include: use of land in any other manner as prescribed in the management plan; mining and hunting; use of lands as gardens or orchards or for growing permanent crops or shifting cultivation (Rule 6). Forest resources inside the Community Protected Forest are shared property. The proceeds from the sale or supply of forest products shall flow into a ""revolving fund account"" of the users' group and shall be used for measures of maintenance and improvement of forest resources (Rules 7.5 and 7.6). Produce may also be exported if it exceeds the local demand (Rule 7.8). Rule 8 provides for the monitoring of the sale of forest products and the keeping of records. Rule 9 obliges the users' group the report annually on the status of the Community Protected Forests. The Rules are completed by 3 Schedules).",https://www.ecolex.org/details/legislation/community-protected-forest-rules-1990-lex-faoc007971/?type=legislation&xsubjects=Mineral+resources&page=3588,Forestry, Regulation,"Protected area,Public forest,Non-governmental entity,Policy/planning,Forest management/forest conservation,Data collection/reporting,Community management","Asia, ASIA AND THE PACIFIC, Landlocked Developing Countries, Least Developed Countries, Southern Asia",,ECOLEX_Legislation
Resolution No. 9 of 1990 of the Environmental Protection Council concerning the setting up of studies on environmental yield and impact of industrial and construction projects.,1990.0,Kuwait,"This Resolution is composed of 6 articles: governmental and national authorities shall carry out studies to evaluate the impact on the environment of the projects included in the attached list (art. 1); the Environmental Protection Council shall keep the following information: comprehensive description of the project; justification and objectives of the project; description of state of the environment; examination of the impact of the project on the environment; and, indication of the environmental protection measures (art. 2). Construction and industrial projects requiring studies on environmental yield and impact are: extraction and exploitation of natural resources; construction of cities; industrial zones; surroundings; ports and harbors; storage and treatment of wastes; construction of airports, highways, roads; drainage, canalizations, sewerage and irrigation projects; sanitary installations; installations for pesticides and discharges; slaughtering and mining industries; etc..",https://www.ecolex.org/details/legislation/resolution-no-9-of-1990-of-the-environmental-protection-council-concerning-the-setting-up-of-studies-on-environmental-yield-and-impact-of-industrial-and-construction-projects-lex-faoc008850/?type=legislation&xsubjects=Mineral+resources&page=3588,"Livestock, Environment gen., Land & soil, Mineral resources, Sea, Water, Waste & hazardous substances", Regulation,"EIA,Institution,Environmental planning,Land-use planning,Business/industry/corporations,Transport/storage,Slaughtering,Harbour","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf, Western Asia",This Resolution enters into force on the date of its publication in the Official Gazette.,ECOLEX_Legislation
"Nurseries (R.R.O. 1990, Reg. 458).",1990.0,Canada,"The Minister is authorized to establish nurseries at specified places(sect. 2). Applications for nursery stock shall be as set out in Form 1 (sect. 3). Nursery stock may be furnished in respect of private land having an area of at least two acres exclusive of any part occupied by structures (sect. 4). Nursery stock may be furnished for enlarging, establishing and replenishing a helter belt or wood (sect. 5). (6 sections)",https://www.ecolex.org/details/legislation/nurseries-rro-1990-reg-458-lex-faoc002778/?type=legislation&xsubjects=Mineral+resources&page=3588,Forestry, Regulation,"Afforestation/reforestation,Institution,Authorization/permit,Forest management/forest conservation","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Conservation Authorities Act (R.S.O. 1990, c. C.27).",1990.0,Canada,"The Act provides the framework for Conservation Authorities. The Authorities are bodies corporate for the purposes of establishing and undertaking, within their respective jurisdictions, a program designed to further the conservation, restoration, development and management of natural resources other than gas, oil, coal and minerals (sect. 19). The Authorities are based on watershed boundaries and have the following powers: preparing watershed programmes; data collection; acquiring, leasing and expropriating land; erecting works and structures (sect. 20).",https://www.ecolex.org/details/legislation/conservation-authorities-act-rso-1990-c-c27-lex-faoc002853/?type=legislation&xsubjects=Mineral+resources&page=3588,"Land & soil, Water", Legislation,"Soil conservation/soil improvement,Erosion,Freshwater resources management,River basin institution,Basin/catchment/watershed,Governance,Sustainable development","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Land Acquisition Act (Act RL 3/341 of 18 December 1973).,1990.0,Mauritius,"The Act provides for the compulsory acquisition of land and the compensation of losses resulting from such acquisition. Section 5 provides for the acquisition of private land by persons requiring such and not having been able to acquire the land by private agreement. In accordance with section 6, the Minister may issue an investigation notice in respect of land likely to be compulsorily acquired. Section 8 provides for notices of compulsory acquisition to be published in the Gazette and two daily newspapers. A Board of assessment shall be established to determine the right of any interested person and to assess, award and apportion compensation, and to rescind leases and apportion rent (sect. 15). Section 19 defines the nature of compensation and section 20 specifies non-compensable losses. Section 23 provides for the acquisition of leased land. (35 sections divided into 4 Parts)",https://www.ecolex.org/details/legislation/land-acquisition-act-act-rl-3341-of-18-december-1973-lex-faoc009833/?type=legislation&xsubjects=Mineral+resources&page=3588,Land & soil, Legislation,"Expropriation,Ownership,Lease,Land valuation","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Small Island Developing States",,ECOLEX_Legislation
Sustainable Environment Fund Act ([RSBC 1996] Chapter 445).,1990.0,Canada,"This Act provides for the continuation of the Sustainable Environment Fund as a special account in the general fund of the consolidated revenue fund (sect. 2). The object of the Fund is to provide for programs to protect and enhance the environment (sect. 3). Section 4 lists the financial components of the Fund. The Minister of Environment, Lands and Parks may use the Fund for initiatives to reduce and manage solid, liquid and atmospheric waste and for other environmental protection and environmental renewal initiatives.",https://www.ecolex.org/details/legislation/sustainable-environment-fund-act-rsbc-1996-chapter-445-lex-faoc010903/?type=legislation&xsubjects=Mineral+resources&page=3588,Environment gen., Legislation,"Special fund,Institution","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Marine Pollution Amendment Act (No. 34 of 1990).,1990.0,New Zealand,"Section 2(1) of the principal Act is amended by substituting a new definition of New Zealand waters which reads: (a) the internal waters of New Zealand; (b) the territorial sea of New Zealand, and (c) the waters of the exclusive economic zone of New Zealand (as described in section 9 of the Territorial Sea and Exclusive Economic Zone Act 1977). Section 2(1) is hereby further amended by omitting from the definition of the term ``outside New Zealand waters'' the words ``territorial sea of New Zealand'', and substituting the words ``exclusive economic zone of New Zealand (as described in section 9 of the Territorial Sea and Exclusive Economic Zone Act 1977)''. Changes to the definition of ""pollutant"" and ""ship"" are also made. A new section 16A is inserted which elaborates on the duty to report threatened discharges of oil pollutants and establishes an offence and fine relating to this duty. Further amendments concern the prohibitions to store toxic or hazardous waste, to dump or incinerate wastes, etc., as well as consequential amendments to the principal Act (see section 12 of this Act).",https://www.ecolex.org/details/legislation/marine-pollution-amendment-act-no-34-of-1990-lex-faoc012484/?type=legislation&xsubjects=Mineral+resources&page=3588,"Sea, Environment gen.", Legislation,"Marine pollution,Hazardous substances,International agreement-implementation","ASIA AND THE PACIFIC, Australia and New Zealand, Oceania, South Pacific",,ECOLEX_Legislation
North Western Province Environmental Statute 1990 (No. 12 of 1990).,1990.0,Sri Lanka,The Statute is divided into the following Parts: Establishment of the North Western Province Environmental Authority and an Environmental Council (I); Powers and Functions of the Provincial Authority (II); Staff of the Provincial Authority (III); Environmental Management (IV); Environmental Protection (V); Environmental Quality (VI); Approval of Projects (VII); General (VIII).,https://www.ecolex.org/details/legislation/north-western-province-environmental-statute-1990-no-12-of-1990-lex-faoc013500/?type=legislation&xsubjects=Mineral+resources&page=3588,"Environment gen., Sea, Water", Regulation,"Air quality/air pollution,Ecosystem preservation,Education,Land-use planning,Marine pollution,Soil conservation/soil improvement,Soil pollution/quality,Soil rehabilitation,Use restrictions,Pollution control,Authorization/permit,Waste management,Freshwater quality/freshwater pollution","Asia, ASIA AND THE PACIFIC, Indian Ocean, South Asian Seas, Southern Asia",,ECOLEX_Legislation
"Occupational Health and Safety Act (R.S.O. 1990, c. O.1).",1990.0,Canada,"The present Act lays down provisions relating to occupational health and safety of workers. Section 2 establishes that the Act binds the Crown and applies to an employee in the service of the Crown or an agency, board, commission or corporation that exercises any function assigned or delegated to it by the Crown. The text consists of 71 sections divided into 10 Parts as follows: Application (I); Administration (II); Duties of employers and other persons (III); Toxic substances (IV); Right to refuse or to stop work where health or safety in danger (V); Reprisals by employer prohibited (VI); Notices (VII); Enforcement (VIII); Offences and penalties (IX); Regulations (X).",https://www.ecolex.org/details/legislation/occupational-health-and-safety-act-rso-1990-c-o1-lex-faoc133214/?type=legislation&xsubjects=Mineral+resources&page=3588,Environment gen., Legislation,"Pollution control,Public health,Human rights,Business/industry/corporations,Institution,Radiation,Hazardous substances,Offences/penalties,Enforcement/compliance,Noise pollution","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
