Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Law No. 111 on the safe deployment of nuclear activities.,1996.0,Romania,"This Law aims at the protection of the environment and human health against risks arising out from nuclear activities and materials. It sets forth rules applying to activities which involve the use of nuclear and radioactive materials, nuclear fuel, radioactive waste and ionizing radiation. As regards radioactive waste, importation is prohibited, except for particular circumstances specified in article 6. The Law regulates in detail the procedures for issuing authorizations and permits related to activities in the nuclear domain. The National Commission for the Control of Nuclear Activities shall be the responsible authority in the nuclear domain. Articles from 43 to 51 concern the penalties to be applied in case of infringement of these provisions.",https://www.ecolex.org/details/legislation/law-no-111-on-the-safe-deployment-of-nuclear-activities-lex-faoc073735/?type=legislation&xsubjects=Mineral+resources&page=3291,"Energy, Environment gen., Waste & hazardous substances", Legislation,"Radiation,Research,Authorization/permit,International trade,Transport/storage,Institution,Offences/penalties,Pollution control,Hazardous waste,Waste management","Black Sea, Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",,ECOLEX_Legislation
Decreto Legislativo Nº 843 - Ley general de electricidad. Texto refundido.,1996.0,El Salvador,"La presente Ley introduce las normas que rigen la generación, transmisión, distribución y comercialización de energía eléctrica, siendo uno de los objetivos perseguidos el uso racional y eficiente de los recursos. En lo que respecta a la energía eléctrica a partir de recursos hidráulicos y geotérmicos, la Ley establece que para su generación es necesario contar con una concesión otorgada por la Superintendencia General de Electricidad y Telecomunicaciones.",https://www.ecolex.org/details/legislation/decreto-legislativo-no-843-ley-general-de-electricidad-texto-refundido-lex-faoc069629/?type=legislation&xsubjects=Mineral+resources&page=3291,Energy, Legislation,"Energy conservation/energy production,Hydropower generation,Concession","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Ley Nº 341 - Modificación de la Ley de tierras fiscales provinciales.,1996.0,Argentina,"La presente Ley modifica la Ley de tierras fiscales provinciales en el sentido de incorporar el Punto V, el cual regula el procedimiento relativo a la sanción de todo asentamiento ilegal que se produzca, así como a las demandas judiciales que podrá interponer el Estado provincial a efectos de recuperar las tierras fiscales ocupadas.",https://www.ecolex.org/details/legislation/ley-no-341-modificacion-de-la-ley-de-tierras-fiscales-provinciales-lex-faoc079113/?type=legislation&xsubjects=Mineral+resources&page=3291,Land & soil, Legislation,"Legal proceedings/administrative proceedings,Court/tribunal,Offences/penalties","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
"Regional Law No. 18 ""On transhumance"".",1996.0,Russian Federation,"This Regional Law shall have the following purposes: (a) specific purposeful and rational use of land for transhumance; (b) conservation and improvement of feeding of natural pastures; (c) prevention of soil erosion and degradation; (d) conservation and reproduction of natural landscapes; and (e) conservation of national cultural heritage. Land for transhumance shall be classified as follows: (a) arable land; (b) pastures; and (c) haymaking areas. Expropriation and allotment of land of state livestock droves to enterprises, organizations and institutions for agricultural and non-agricultural purposes shall be prohibited.",https://www.ecolex.org/details/legislation/regional-law-no-18-on-transhumance-lex-faoc133920/?type=legislation&xsubjects=Mineral+resources&page=3291,"Livestock, Land & soil", Legislation,"Agricultural land,Erosion,Cultural heritage,Classification/declassification,Expropriation,Pastoralism,Grazing,Animal feed/feedstuffs","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",This Regional Law enters into force on the date of its official publication.,ECOLEX_Legislation
Décret nº 96-274/PM-RM fixant l'organisation et les modalités de fonctionnement de l'observatoire du développement humain durable et de la lutte contre la pauvreté au Mali.,1996.0,Mali,Ce décret fixe l'organisation et les modalités de fonctionnement de l'observatoire du développement humain durable et de la lutte contre la pauvreté au Mali.,https://www.ecolex.org/details/legislation/decret-no-96-274pm-rm-fixant-lorganisation-et-les-modalites-de-fonctionnement-de-lobservatoire-du-developpement-humain-durable-et-de-la-lutte-contre-la-pauvrete-au-mali-lex-faoc049638/?type=legislation&xsubjects=Mineral+resources&page=3291,"Agricultural & rural development, Food & nutrition", Regulation,"Agricultural development,Institution,Access-to-information,Policy/planning,Food security","Africa, AFRICA FAO, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
"Circular Nº 117 - Lineamientos para la autorización de constitución, organización y funcionamiento de las organizaciones de productores agrícolas, así como la operación del registro nacional en la materia.",1996.0,Mexico,"La presente Circular. mediante la cual se dan a conocer los lineamientos que normarán el trámite para la autorización de constitución, organización y funcionamiento de las organizaciones de productores agrícolas, así como la operación del registro nacional en la materia, clasifica las organizaciones de productores agrícolas en: Asociaciones Agrícolas Locales, integradas por productores especializados, Uniones Agrícolas Regionales y Confederación Nacional de Productores Agrícolas.",https://www.ecolex.org/details/legislation/circular-no-117-lineamientos-para-la-autorizacion-de-constitucion-organizacion-y-funcionamiento-de-las-organizaciones-de-productores-agricolas-asi-como-la-operacion-del-registro-nacional-en-la-materia-lex-faoc017803/?type=legislation&xsubjects=Mineral+resources&page=3291,Agricultural & rural development, Regulation,"Agricultural development,Non-governmental entity,Legal proceedings/administrative proceedings,Registration,Cooperative/producer organization","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Decree No. 11/96 creating the National Conference on the Environment.,1996.0,Guinea-Bissau,"This Decree creates the National Conference on the Environment, with the character of a ""Forum"" for reflection at the level of civil society, whose organization and functioning will be the subject of a Decree to be approved within a period of 30 days. In addition, it extinguishes the National Council for the Environment, created by Decree No. 24/92 of 23 March.",https://www.ecolex.org/details/legislation/decree-no-1196-creating-the-national-conference-on-the-environment-lex-faoc204934/?type=legislation&xsubjects=Mineral+resources&page=3291,Environment gen., Regulation,"Institution,Legal proceedings/administrative proceedings,Pollution control,Environmental planning,Access-to-information","Africa, AFRICA FAO, Least Developed Countries, North Atlantic, Sahel, Small Island Developing States, Western Africa",This Decree enters into force on 10 October 1996.,ECOLEX_Legislation
Resolution of 1996 of the Baltic Assembly on rational use of energy taking into account the potential of renewable energy resources in the Baltic States.,1996.0,Lithuania,"Baltic Assembly has decided the following: to draw the attention of the governments of the Baltic States to the importance of a more rational use of energy resources; to promote joint research projects, and the exchange of information and know-how in order to find the most suitable technologies for the utilization of renewable energy resources in the Baltic States; to coordinate the basic principles of legislative acts in order to promote energy efficiency and the use of renewable energy resources.",https://www.ecolex.org/details/legislation/resolution-of-1996-of-the-baltic-assembly-on-rational-use-of-energy-taking-into-account-the-potential-of-renewable-energy-resources-in-the-baltic-states-lex-faoc041629/?type=legislation&xsubjects=Mineral+resources&page=3291,Energy, Miscellaneous,"Energy conservation/energy production,Renewable energy","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Northern Europe",Entry into force from the date of issue.,ECOLEX_Legislation
Declaration of the Baltic Assembly on sustainable management of forests and certification of sustainably managed forests.,1996.0,Lithuania,"Baltic Assembly recommends that the Baltic Council of Ministers shall: 1) harmonize forest policies in the countries concerned towards the achievement of the goals of a sustainable forest management; 2) harmonize forest policies and legal regulations to remove obstacles for the companies in the countries concerned when obtaining certification of forests under their management, if the market situation so requires; 3) promote exchange of information between the decision-makers of the forestry sector of the Baltic States concerning sustainable management of forests, the certification of sustainably managed forests, and the labelling of products coming from the above sources; 4) promote the development of a common understanding of the fact that the three Baltic States — Estonia, Latvia and Lithuania — have to support each other in a broader European context, addressing the aforesaid issues.",https://www.ecolex.org/details/legislation/declaration-of-the-baltic-assembly-on-sustainable-management-of-forests-and-certification-of-sustainably-managed-forests-lex-faoc041632/?type=legislation&xsubjects=Mineral+resources&page=3291,Forestry, Miscellaneous,"Access-to-information,Certification,Forest management/forest conservation","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Northern Europe",,ECOLEX_Legislation
Native Title (Queensland) Regulation 1996.,1996.0,Australia,This regulation implements the Native Title (Queensland) Act 1993. It specifies which Acts are to be considered ad “State Compulsory Acquisition Acts” under the Act.,https://www.ecolex.org/details/legislation/native-title-queensland-regulation-1996-lex-faoc041100/?type=legislation&xsubjects=Mineral+resources&page=3291,Land & soil, Regulation,Traditional rights/customary rights,"ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
Decreto Nº 1.791 - Régimen de aprovechamiento forestal.,1996.0,Colombia,"El presente Decreto tiene por objeto regular las actividades de la administración pública y de los particulares respecto al uso, manejo, aprovechamiento y conservación de los bosques y la flora silvestre con el fin de lograr un desarrollo sostenible.",https://www.ecolex.org/details/legislation/decreto-no-1791-regimen-de-aprovechamiento-forestal-lex-faoc019645/?type=legislation&xsubjects=Mineral+resources&page=3291,Forestry, Regulation,"Forest management/forest conservation,Timber extraction/logging,Afforestation/reforestation,Zoning,Internal trade,Legal proceedings/administrative proceedings,Research,Protected area,Timber,Transport/storage,Authorization/permit,Protection of species,Indigenous peoples","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Resolución Nº 1.083 - Uso de fibras naturales en obras, proyectos o actividades objeto de licencia ambiental.",1996.0,Colombia,"La presente Resolución exige el uso de fibras naturales para el desarrollo y/o ejecución de las siguientes actividades: 1) utilización de sacos para el relleno; 2) obras de revegetalización; 3) construcción de obras de protección geotécnica; 4) actividades de tendido de tubería; 5) estabilización, protección y recuperación del suelo contra la erosión; y 6) construcción de estructuras para el manejo de aguas.",https://www.ecolex.org/details/legislation/resolucion-no-1083-uso-de-fibras-naturales-en-obras-proyectos-o-actividades-objeto-de-licencia-ambiental-lex-faoc029149/?type=legislation&xsubjects=Mineral+resources&page=3291,"Environment gen., Cultivated plants", Regulation,"Ecosystem preservation,Erosion,Soil conservation/soil improvement,Textile plants/fibres","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Regulation on the application of the Law on the protection of agricultural land.,1996.0,Bulgaria,"This Regulation determines the necessary conditions, responsibilities, rights and duties of state and local authorities and sets the obligations of related professional services as regards the implementation of the provisions and effective application of the terms previously set out by the Law on the protection of agricultural land (Official Gazette of the Republic of Bulgaria 35/1996).",https://www.ecolex.org/details/legislation/regulation-on-the-application-of-the-law-on-the-protection-of-agricultural-land-lex-faoc174710/?type=legislation&xsubjects=Mineral+resources&page=3292,"Agricultural & rural development, Land & soil", Regulation,"Agricultural land,Protection of environment,Enforcement/compliance,Soil conservation/soil improvement,Soil pollution/quality","Black Sea, Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",This Regulation enters into force on the day of its adoption.,ECOLEX_Legislation
Act on electricity taxation (No. 689 of 1998).,1996.0,Denmark,"This Act sets rules the exemption of taxation on electricity manufactured in a plant whose capacity is less than 150 kW; produced and consumed on trains, ships, aircraft or other vehicles, produced by wind power, hydropower, biogas or other renewable energy; produced on emergency power in case normal power supply fails; and produced in solar plants with an installed capacity of more than 6 per kW per household.",https://www.ecolex.org/details/legislation/act-on-electricity-taxation-no-689-of-1998-lex-faoc102656/?type=legislation&xsubjects=Mineral+resources&page=3292,Energy, Legislation,"Basic legislation,Energy conservation/energy production,Environmental fees/charges","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
"Arrêté conjoint du Ministre d'Etat à l'intérieur, du Ministre de l'agriculture et de la mise en valeur agricole et du Ministre des finances et des investissements extérieurs nº 1936-96 modifiant l'arrêté conjoint nº 1305-83 fixant les modalités de l'aide de l'Etat en vue de l'aménagement des propriétés agricoles.",1996.0,Morocco,"Cet arrêté modifie l'article 2 de l'arrêté conjoint nº 1305-83 fixant les modalités de l'aide de l'Etat en vue de l'aménagement des propriétés agricoles, fixant la liste des travaux d'aménagement qui peuvent bénéficier de l'aide de l'Etat ainsi que les taux de subventions correspondants.",https://www.ecolex.org/details/legislation/arrete-conjoint-du-ministre-detat-a-linterieur-du-ministre-de-lagriculture-et-de-la-mise-en-valeur-agricole-et-du-ministre-des-finances-et-des-investissements-exterieurs-no-1936-96-modifiant-larrete-conjoint-no-1305-83-fixant-les-modalites-de-laide-de-letat-en-vue-de-lamenagement-des-proprietes-agricoles-lex-faoc016638/?type=legislation&xsubjects=Mineral+resources&page=3292,Agricultural & rural development, Regulation,"Financial agricultural measures,Agricultural development,Subsidy/incentive","Africa, Mediterranean, NEAR EAST AND NORTH AFRICA, North Atlantic, Northern Africa",,ECOLEX_Legislation
Reglamento del Comité Técnico de Valuación de la Secretaría de la Reforma Agraria.,1996.0,Mexico,El presente ordenamiento tiene por objeto establecer los lineamientos para el funcionamiento del Comité Técnico de Valuación como la instancia técnica de la Secretaría de la Reforma Agraria responsable de la emisión de avalúos de predios rústicos.,https://www.ecolex.org/details/legislation/reglamento-del-comite-tecnico-de-valuacion-de-la-secretaria-de-la-reforma-agraria-lex-faoc017788/?type=legislation&xsubjects=Mineral+resources&page=3292,Land & soil, Regulation,"Institution,Land reform,Legal proceedings/administrative proceedings","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Loi-cadre nº 96-766 portant Code de l'environnement.,1996.0,Côte d'Ivoire,"Cette loi, portant Code de l'environnement, est formée de 141 articles répartis en 5 titres, à savoir: Définitions, objectifs et domaine d'application (I); Environnement (II); Dispositions générales et obligations de l'Etat et des collectivités locales (III); Dispositions préventives et dispositions pénales (IV); Dispositions finales (V). Ce Code établit les principes fondamentaux destinés à gérer et à protéger l'environnement contre toutes les formes de dégradation et à lutter contre toutes sortes de pollutions et nuisances, afin de valoriser les ressources naturelles et de créer les conditions pour leur utilisation rationnelle et durable. Ces dispositions fondamentales concernent l'environnement naturel et humain et visent à protéger les sols, sous-sols, sites, paysages et monuments nationaux, les formations végétales, l'eau, la diversité biologique, la faune et la flore. La politique nationale de protection de l'environnement incombe à l'Etat et le Code fixe les obligations de l'Etat et des collectivité locales. Les principes fondamentaux auxquels doivent se conformer les autorités publiques et les particuliers lors de la planification ou de l'exécution d'actes pouvant avoir un impact important sur l'environnement sont les suivants: principe de précaution, de substitution, de préservation de la diversité biologique, de non-dégradation des ressources naturelles, principe ""pollueur-payeur"", et principes d'information, participation et coopération. Les modalités d'application de cette loi feront l'objet de décrets successifs.",https://www.ecolex.org/details/legislation/loi-cadre-no-96-766-portant-code-de-lenvironnement-lex-faoc021344/?type=legislation&xsubjects=Mineral+resources&page=3292,"Environment gen., Water", Legislation,"Protection of environment,Framework law,Basic legislation,Environmental planning,Institution,Pollution control,Offences/penalties,Community management,Cultural heritage,Ecosystem preservation,Liability/compensation,Polluter pays principle,Precautionary principle,EIA,Freshwater quality/freshwater pollution,Sustainable development","Africa, AFRICA FAO, North Atlantic, Western Africa",,ECOLEX_Legislation
Provisions on safety registration of hydropower station dams.,1996.0,China,"These Provisions, consisting of 16 articles, aim to strengthen the safety management of hydropower station dams, improve the dam safety management system, and ensure the safe operation of the dams.",https://www.ecolex.org/details/legislation/provisions-on-safety-registration-of-hydropower-station-dams-lex-faoc150291/?type=legislation&xsubjects=Mineral+resources&page=3292,Energy, Regulation,"Energy conservation/energy production,Hydropower generation,Registration","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Provisions entered into force as of the date of promulgation.,ECOLEX_Legislation
"Ley Nº 1.211 - Establécese que toda persona que se encuentre ocupando tierras fiscales rurales, tendrá derecho de ser adjudicatario de una unidad de explotación.",1996.0,Argentina,"La presente Ley establece que toda persona que se encuentre ocupando tierras fiscales rurales sin contar para ello con la autorización del organismo de aplicación de la Ley Nº 113 (Régimen de colonización y tierras fiscales) e informe de dicha circunstancia dentro del plazo de cuatro años, tendrá derecho a ser adjudicataria en venta de una unidad de explotación, en las condiciones de los artículos 28 al 33 de la Ley Nº 113, cuando además reúna los siguientes requisitos: a) acreditar que, por un lapso ininterrumpido e inmediatamente anterior a la vigencia de esta ley, no inferior a dos años, el peticionante ha ocurrido los recaudos exigidos; b) poseer autorización de radicación de la Superintendencia Nacional de Fronteras, si correspondiere; c) ser propietario de las mejoras enclavadas, plantadas y edificadas en el predio.",https://www.ecolex.org/details/legislation/ley-no-1211-establecese-que-toda-persona-que-se-encuentre-ocupando-tierras-fiscales-rurales-tendra-derecho-de-ser-adjudicatario-de-una-unidad-de-explotacion-lex-faoc130641/?type=legislation&xsubjects=Mineral+resources&page=3292,Land & soil, Legislation,"Agricultural land,Urban land,Land reform,Subdivision of land,Right of use,Land tenure","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Ordonnance sur la production agricole.,1996.0,Switzerland,"La présente ordonnance met en exécution la loi sur l’agriculture du 28 septembre 1993. Le texte comprend 51 articles répartis en 4 Parties comme suit: Branches de production (1). Cette partie considère la production animale; la production laitière; Culture des champs, de plantes fourragères et économie alpestre; Production fruitière, maraîchère et horticole ; Viticulture et économie viti-vinicole; Protection des plantes; Information, promotion et mise en valeur (2); Innovations technologiques (3); Signes de reconnaissance (4)",https://www.ecolex.org/details/legislation/ordonnance-sur-la-production-agricole-lex-faoc054209/?type=legislation&xsubjects=Mineral+resources&page=3292,"Agricultural & rural development, Livestock, Food & nutrition, Cultivated plants", Regulation,"Agricultural development,Agricultural commodities,Offences/penalties,Milk/dairy products,Animal production,Plant production,Plant protection,Crops/grasses,Fruits/edible nuts","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente ordonnance entre en vigueur le 1er janvier 1997.,ECOLEX_Legislation
Ordonnance sur les dispositions générales de la loi sur l'agriculture.,1996.0,Switzerland,"La présente ordonnance met en exécution la loi du . 28 septembre 1993 sur l’agriculture. Le texte comprend 36 articles répartis en 3 Parties comme suit: Organisation générale (1); Formation, vulgarisation et essais agricoles (2); Bail à ferme agricole (3).",https://www.ecolex.org/details/legislation/ordonnance-sur-les-dispositions-generales-de-la-loi-sur-lagriculture-lex-faoc054219/?type=legislation&xsubjects=Mineral+resources&page=3292,Agricultural & rural development, Regulation,"Agricultural development,Farming,Court/tribunal","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Ordonnance sur les structures agricoles.,1996.0,Switzerland,"La présente ordonnance concerne la réglementation des structures agricoles. L’article 1er établit que sont réputées améliorations foncières au sens de la présente ordonnance les mesures ou les ouvrages qui ont pour but de maintenir et développer l'économie agricole du canton par la création, l'amélioration et l'adaptation des structures de production et d'exploitation. Le texte comprend 85 articles répartis en trois Parties comme suit: Améliorations foncières et autres mesures en faveur de l'économie agricole (1); Crédits d'investissements et aménagement rural (2); Dispositions transitoires et finales (3).",https://www.ecolex.org/details/legislation/ordonnance-sur-les-structures-agricoles-lex-faoc054380/?type=legislation&xsubjects=Mineral+resources&page=3292,Agricultural & rural development, Regulation,"Agricultural development,Agricultural land,Financial agricultural measures,Subsidy/incentive,Land consolidation,Land reform,Expropriation,Special fund","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Decreto Nº 389/996 - Declara de interés nacional para la explotación rural los materiales calcáreos destinados a la corrección de la reacción de los suelos.,1996.0,Uruguay,"El presente Decreto, que consta de 5 capítulos y 36 artículos, declara de interés general para la explotación rural los materiales calcáreos destinados a la corrección de la reacción de los suelos y establece las normas para su producción, comercialización, importación y exportación (art. 1º). Se entiende por enmienda calcárea a los materiales de naturaleza química que incorporados al suelo realizan una corrección de la reacción ácida de los mismos, favoreciendo las características químico-físicas y biológicas de los suelos (art. 2º). La Dirección de Suelos y Aguas de la Dirección General de Recursos Naturales Renovables del Ministerio de Ganadería, Agricultura y Pesca llevará registros de empresas y de materiales calcáreos (art. 24).",https://www.ecolex.org/details/legislation/decreto-no-389996-declara-de-interes-nacional-para-la-explotacion-rural-los-materiales-calcareos-destinados-a-la-correccion-de-la-reaccion-de-los-suelos-lex-faoc009535/?type=legislation&xsubjects=Mineral+resources&page=3292,"Environment gen., Mineral resources", Regulation,"Erosion,Fertilizers/nutrients,Registration,Soil rehabilitation,Soil conservation/soil improvement,Minerals","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Law on ownership and other proprietary rights.,1996.0,Croatia,"This Law sets a complete legal basis for the correct classification, use and implementation of all rights and obligations regarding the private and public property (movable property and real estate, natural assets, various types of land and other assets) and  related rights and additional ownership conditions, definitions and responsibilities.",https://www.ecolex.org/details/legislation/law-on-ownership-and-other-proprietary-rights-lex-faoc143325/?type=legislation&xsubjects=Mineral+resources&page=3292,Land & soil, Legislation,"Private land,Public land,Legal proceedings/administrative proceedings,Right of use,Property rights,Land tenure","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Law enters into force on 1 January 1997.,ECOLEX_Legislation
Physical Planning Regulations (Cap. 8.03),1996.0,Montserrat (UK),"These Regulations implement provisions of the Physical Planning Act concerning: An application for permission to construct, alter or extend any building; an application to subdivide land; an application for change of use of land or buildings; and miscellaneous application requirements.",https://www.ecolex.org/details/legislation/physical-planning-regulations-cap-803-lex-faoc098087/?type=legislation&xsubjects=Mineral+resources&page=3292,Land & soil, Regulation,"Land-use planning,Authorization/permit,Subdivision of land","Americas, Caribbean, European Union Countries, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
Ministerial Decree No. 1203 of 1996 regarding validation of the Regulation on the modalities of valuation of the plots of land sold to private owners or conceded in use by State.,1996.0,Kazakhstan,The Government decrees to validate the Regulation. Valuation of the plots of land (right of use) is determined in the process of purchase by physical and private juridical persons from state of the plots of land (right of use) in excess respectively to the quotas of free-of-charge land distribution set by Government. Valuation of the plots of land can be carried out also in some other cases envisaged by the legislation currently in force or if the value of the plots of land (right of use) cannot be determined by the agreement of the parties concerned.,https://www.ecolex.org/details/legislation/ministerial-decree-no-1203-of-1996-regarding-validation-of-the-regulation-on-the-modalities-of-valuation-of-the-plots-of-land-sold-to-private-owners-or-conceded-in-use-by-state-lex-faoc025856/?type=legislation&xsubjects=Mineral+resources&page=3292,Land & soil, Regulation,"Land valuation,Land reform,Land tenure,Right of use,Ownership","Aral Sea, Caspian Sea, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",Entry into force from the date of issue.,ECOLEX_Legislation
"Decreto Nº 1777 - Reglamenta la Ley Nº 160 de 1994, en lo relacionado con las zonas de reserva campesina.",1996.0,Colombia,"El presente Decreto reglamenta parcialmente el capítulo XIII de la Ley Nº 160 de 1994, en lo relativo a las zonas de reserva campesina, las cuales se constituirán y delimitarán por la Junta Directiva del Instituto Colombiano de la Reforma Agraria (INCORA), en zonas de colonización, en las regiones en donde predomine la existencia de tierras baldías y en las áreas geográficas cuyas características agroecológicas y socioeconómicas requieran la regulación, limitación y ordenamiento de la propiedad o tenencia de predios rurales. Las zonas de reserva campesina tienen por objeto fomentar y estabilizar la economía campesina, superar las causas de los conflictos sociales que las afecten y, en general, crear las condiciones para el logro de la paz y la justicia social en las áreas respectivas. Tales zonas podrán comprender también las zonas de amortiguación del área de Sistema de Parques Nacionales Naturales, con el propósito de desarrollar las actividades, modelos y sistemas productivos que se formulen en los planes ambientales establecidos para las zonas respectivas.",https://www.ecolex.org/details/legislation/decreto-no-1777-reglamenta-la-ley-no-160-de-1994-en-lo-relacionado-con-las-zonas-de-reserva-campesina-lex-faoc025020/?type=legislation&xsubjects=Mineral+resources&page=3292,"Agricultural & rural development, Land & soil", Regulation,"Agricultural development,Smallholders/peasants,Agricultural land,Land reform,Land consolidation,Abandoned land/unoccupied land,Public land,Protected area","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Regulation 295/1996 Coll. of 30 September 1996 under which some provisions of the Act on the Preservation of Nature and Landscape are performed.,1996.0,Slovakia,"This Regulation implements the Nature and Landscape Preservation Act by providing specification to some dispositions of the Act. In particular, the Regulation covers the protection and management of green areas, record keeping on protected areas, the delimitation and marking of specially protected areas and the organization of Nature Watch, its objectives and activities. The Regulation is completed by three annexes, one provides for the content of the state catalogue of specially protected parts of nature and land; the second provides examples of signs to mark especially protected parts of nature and land and the third gives examples of the Nature Watch authority certificate and of the Nature Watch authority emblem.",https://www.ecolex.org/details/legislation/regulation-2951996-coll-of-30-september-1996-under-which-some-provisions-of-the-act-on-the-preservation-of-nature-and-landscape-are-performed-lex-faoc042940/?type=legislation&xsubjects=Mineral+resources&page=3292,"Environment gen., Wild species & ecosystems", Regulation,"Protected area,Institution,Classification/declassification","Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",This Regulation enters into force on 1 November 1996.,ECOLEX_Legislation
Regulation No. 293 of the Ministry for the Environment by which a list of protected areas and natural landmarks is published and national natural landmarks in the Slovak Republic are declared.,1996.0,Slovakia,The Ministry for the Environment establishes as follows: 1) The list of protected areas is listed in Annex No. 1; 2) The list of natural landmarks is listed in Annex No. 2; 3) The natural landmarks stated in part A of Annex No. 2 have been declared as national natural landmarks.,https://www.ecolex.org/details/legislation/regulation-no-293-of-the-ministry-for-the-environment-by-which-a-list-of-protected-areas-and-natural-landmarks-is-published-and-national-natural-landmarks-in-the-slovak-republic-are-declared-lex-faoc053365/?type=legislation&xsubjects=Mineral+resources&page=3292,Environment gen., Regulation,Protected area,"Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",This Regulation enters into force on 1 November 1996.,ECOLEX_Legislation
Decree of the Minister of Forestry No. 625 Kpts-II/1996 re operational cooperation on forest enterprises between state owned and private companies.,1996.0,Indonesia,"This Decree makes provision for cooperation agreements that serve as a basis of a joint venture between state-owned companies and private companies for purpose of carrying out logging operations in areas that where previously subject to a forest concession. The private company shall be a company whose forest concession has expired and is not renewed and/or up-stream timber processing companies. The joint venture shall have a duration of maximum two years. Pending the joint venture agreement, the areas shall be handed over by the Ministry of Forest to the state-owned company. Approval of the Minister of Forests shall be obtained if operations other than forest logging are foreseen in the agreement. Private companies may apply with the Board of Directors of a state-owned company for a joint venture agreement. (18 articles)",https://www.ecolex.org/details/legislation/decree-of-the-minister-of-forestry-no-625-kpts-ii1996-re-operational-cooperation-on-forest-enterprises-between-state-owned-and-private-companies-lex-faoc022974/?type=legislation&xsubjects=Mineral+resources&page=3292,Forestry, Regulation,"Concession,Timber extraction/logging,Contract/agreement,Public forest,Forest management/forest conservation","Asia, ASIA AND THE PACIFIC, East Asian Seas, Indian Ocean, South-Eastern Asia",,ECOLEX_Legislation
